"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Igsf11",-0.683681795667275,6.12699479000994,-4.49216538274015,0.00139751085391029,0.697117609838361,-0.88847512204023
"Srsf3",-0.527094106857913,7.92247099469643,-4.48956862194806,0.001402851650565,0.697117609838361,-0.854393628580882
"Uvssa",0.786666307513649,4.12776426069155,4.40945806459252,0.00157878788735896,0.697117609838361,-1.35425729013295
"Dctn4",-0.417845813004854,6.32653667760426,-4.35633192347893,0.00170833197128531,0.697117609838361,-1.02979759704903
"C030039L03Rik",-0.739292613215784,3.03550844241217,-4.31665001247682,0.00181245772241039,0.697117609838361,-1.9355353314823
"Pgk1",-0.477201299872647,6.01327985357208,-4.29869976329647,0.00186175846749231,0.697117609838361,-1.11138709072409
"Gm2694",-1.35111257291161,1.30700053042999,-4.28208484593615,0.00190866375449388,0.697117609838361,-3.09803293391696
"Gm8186",-0.841970062854892,3.11123679975288,-4.26181356681345,0.0019675987924713,0.697117609838361,-1.93204579693586
"Olfml3",0.668396529862482,4.52440690290195,4.17719239941624,0.00223532371264772,0.697117609838361,-1.45056068008071
"3110040N11Rik",-0.702955674974399,3.33187927258468,-4.17431091233203,0.00224509485820913,0.697117609838361,-1.87405807836506
"Bbc3",0.770817024491804,3.56322379221587,4.14149217483304,0.00235963586200835,0.697117609838361,-1.83501204899675
"Ubc",0.481474792361966,10.4358491898277,4.12380231729478,0.00242393117203765,0.697117609838361,-1.32675058121277
"Ptgds",1.67906854106978,14.0552867618141,4.11424542356352,0.00245943679363231,0.697117609838361,-1.4663473315195
"Gm14418",-1.01703105323432,2.48483723376267,-4.110112677207,0.00247496103152001,0.697117609838361,-2.42065413471981
"Gm13889",0.728014346234969,3.25891454036586,4.10823459652214,0.00248205013240268,0.697117609838361,-1.99965153840646
"Cyth4",0.996665657830951,3.08309272972683,4.09479471473633,0.00253341310204363,0.697117609838361,-2.13244547653168
"Nrip1",0.438056261650068,5.68445311695449,4.07972035203211,0.00259236504186173,0.697117609838361,-1.38713838754974
"Rtkn2",-0.575147692587515,4.38000996250458,-4.0688502287758,0.00263577582843057,0.697117609838361,-1.57662925608417
"Rhoq",0.573359535518303,4.25168673280496,4.06762935427373,0.00264069935801137,0.697117609838361,-1.62843435960167
"Pou2f2",0.888491348902343,3.28319392279729,4.05949318420117,0.00267376047421868,0.697117609838361,-2.04311395403521
"Cat",-0.458127065308861,5.49779827940164,-4.05924009329583,0.00267479590311762,0.697117609838361,-1.42142203569116
"Spry1",0.623624362642154,4.18557685297815,4.05490974933686,0.00269257783236524,0.697117609838361,-1.66216754734439
"Nkx6-2",0.445973469192976,9.13952768433949,4.03882226716199,0.00275974231936198,0.697117609838361,-1.40002884465155
"Slc6a6",0.462506546003889,7.17694502184376,4.02342010099062,0.00282570839741127,0.697117609838361,-1.40532902287032
"Rpl27-ps3",-0.934319918504622,3.04019504320296,-4.02074715459474,0.00283732523035741,0.697117609838361,-2.15926433211127
"Zfp931",-0.798924921727877,2.82385190956023,-4.01420325912145,0.00286597923512153,0.697117609838361,-2.2753575608495
"Jdp2",-0.507962211405426,4.38757997177959,-3.98470838419498,0.00299897966706138,0.697117609838361,-1.66144878926525
"Zfp771",0.501982721522514,7.2931792677453,3.96520093416506,0.00309051687260876,0.697117609838361,-1.4760094511856
"Rgs2",1.09245949958251,3.96370651298074,3.96002626774232,0.00311529074127408,0.697117609838361,-1.85893186217572
"Sel1l3",1.22624242069487,1.61719357263546,3.93316220158359,0.00324731782926699,0.697117609838361,-3.09218918014589
"Prox2",1.10004071270987,1.5099133935791,3.932385568799,0.00325122145327779,0.697117609838361,-3.1389130578417
"Tef",0.484569266378706,5.82198799882566,3.924362683748,0.00329183835333876,0.697117609838361,-1.56230634535917
"Iffo1",0.538537574172256,5.01866204271015,3.91851814446603,0.00332176408773528,0.697117609838361,-1.63679925722226
"Nr4a2",1.29710013873617,0.895112985292109,3.91164025638396,0.00335734899372045,0.697117609838361,-3.45604883956207
"3110056K07Rik",-0.667941789557339,3.30609559023496,-3.89367400388643,0.00345221379624473,0.697117609838361,-2.11639545426998
"Keap1",0.421188335157609,5.50120597111935,3.84798682154937,0.00370640917236458,0.697117609838361,-1.67292883198081
"Timm8a1",-0.727665711957748,4.03898484917674,-3.8385173868674,0.00376152128565843,0.697117609838361,-1.90330504982101
"Ahdc1",0.912280934694171,2.71686081934394,3.83190451436342,0.00380051966317854,0.697117609838361,-2.51068489311938
"Cdipt",-0.478044400381018,4.86436767074385,-3.79778163933604,0.00400863267261026,0.697117609838361,-1.7875180772255
"Vegfa",-0.917037594890352,3.79413549706301,-3.78645806567054,0.00408031742902841,0.697117609838361,-2.03361817754005
"Plk3",0.486352244524609,4.93303994406851,3.77489723144149,0.00415489692570416,0.697117609838361,-1.81048574324956
"Cyba",0.529248641124698,4.40011595920693,3.75633018867749,0.00427768884242722,0.697117609838361,-1.91618616421656
"Pld4",0.659247129788193,3.8010033753454,3.7543901369467,0.00429073762143393,0.697117609838361,-2.08401095760174
"Dixdc1",0.346852744669644,7.5948878234568,3.73512373581727,0.00442261723910284,0.697117609838361,-1.76295434487052
"Etv5",1.28439452047424,2.00074022657404,3.73213063386084,0.00444348443644829,0.697117609838361,-2.98725677078978
"Srebf1",0.458916903368391,6.4142194988135,3.72925193127544,0.00446365166699682,0.697117609838361,-1.78123434318495
