,0,1,2,3,4,5
Acadm,8,11,9,8,8,4
Tyw3,1,0,0,0,1,0
Cryz,1,0,0,0,2,1
Fpgt,0,2,3,1,3,5
Negr1,0,0,1,0,0,0
Zranb2,8,9,29,13,11,14
Ptger3,0,0,0,0,2,1
Ankrd13c,3,5,10,10,4,4
Srsf11,21,17,44,28,35,33
Lrrc40,1,0,2,0,0,0
B230334C09Rik,0,0,1,0,0,0
Wls,3,4,3,6,8,8
Tmem68,1,3,2,3,3,0
Tgs1,0,5,10,3,10,8
Lyn,4,1,1,13,8,3
Gm26857,0,0,0,1,0,0
Rps20,777,1111,2129,722,912,1077
Plag1,0,0,0,0,0,1
Chchd7,9,3,14,8,7,16
Gm11808,65,88,174,52,152,146
Impad1,6,4,6,8,5,2
Ubxn2b,0,2,5,1,2,2
Sdcbp,13,21,29,33,17,26
Nsmaf,0,4,15,9,9,6
Tox,5,8,21,7,6,15
Rab2a,13,17,39,13,19,20
Chd7,5,14,28,18,24,13
Asph,1,0,1,6,2,0
2610301B20Rik,0,0,3,0,0,0
Plekhf2,3,4,8,5,4,5
Ndufaf6,0,3,0,1,1,2
Trp53inp1,4,20,23,8,10,7
Ccne2,0,1,2,0,0,0
Ints8,2,1,2,2,3,7
Dpy19l4,0,0,3,4,8,1
1110037F02Rik,4,3,17,10,4,3
Fsbp,0,0,1,0,0,0
Gem,5,5,17,9,13,4
Pdp1,1,3,0,2,2,1
Tmem67,1,0,0,1,1,0
Rbm12b2,2,2,4,1,1,2
Rbm12b1,0,2,1,0,0,1
Fam92a,1,7,10,2,12,6
Runx1t1,0,0,2,0,0,0
Otud6b,0,2,8,5,1,0
Tmem55a,0,1,6,3,4,4
Tmem64,1,12,15,8,4,5
Decr1,1,0,4,0,3,2
Nbn,1,2,1,1,0,2
Osgin2,5,0,5,5,1,6
Ripk2,4,4,8,6,9,3
Cpne3,4,12,14,8,11,18
Rmdn1,3,5,3,2,1,3
Wwp1,1,0,10,2,2,8
Ggh,4,4,17,9,7,5
Ccnc,1,6,7,3,5,4
Tstd3,1,2,0,3,2,3
Usp45,2,1,5,4,0,1
Pnisr,20,25,70,44,33,34
Coq3,0,1,1,2,2,1
Fbxl4,0,0,1,0,0,2
Mms22l,0,2,5,1,0,2
Klhl32,0,0,0,1,0,0
Ndufaf4,5,10,12,9,7,9
Gpr63,0,0,1,0,0,0
Ufl1,5,2,7,9,6,6
Fut9,0,1,0,0,0,0
Manea,2,2,0,2,3,1
Map3k7,1,3,2,3,2,3
Bach2,2,3,7,5,6,4
Bach2os,0,0,0,0,1,0
Casp8ap2,2,7,6,10,12,6
Mdn1,4,6,8,8,3,4
Lyrm2,4,3,6,0,2,2
Rragd,0,0,1,1,0,0
Ube2j1,10,8,11,10,12,7
Srsf12,0,0,0,0,2,0
Pnrc1,75,115,200,157,113,166
Rngtt,5,4,7,6,6,9
Akirin2,6,8,20,19,11,10
Orc3,2,6,9,3,3,5
Rars2,0,3,3,0,1,1
Slc35a1,1,3,5,3,1,1
Smim8,7,2,12,7,4,6
Zfp292,11,12,42,20,23,27
Mob3b,0,0,0,0,3,0
3110043O21Rik,2,1,2,5,1,0
Aco1,3,2,1,0,0,4
Ddx58,4,4,6,10,2,8
Topors,8,5,22,14,10,8
Toporsos,8,14,20,3,15,12
Ndufb6,5,10,19,18,19,15
Aptx,2,0,4,3,2,2
Gm6297,0,0,0,0,0,2
Dnaja1,55,75,219,133,114,101
Smu1,7,10,16,10,7,10
B4galt1,8,24,24,14,23,17
Bag1,14,19,37,31,23,26
Chmp5,7,15,27,19,6,18
Nfx1,1,3,8,7,6,4
Aqp3,4,7,0,1,2,5
Nol6,5,3,6,3,2,1
Ube2r2,7,12,21,9,9,20
Ubap2,3,7,14,3,6,5
Dcaf12,4,3,4,4,9,5
Ubap1,3,6,3,6,2,2
Nudt2,3,0,1,3,4,2
AI464131,0,0,2,0,0,0
1110017D15Rik,0,1,0,0,0,0
Fam219a,0,0,2,1,2,1
Enho,0,1,1,1,0,0
Cntfr,0,2,1,0,0,0
Il11ra1,0,1,0,4,0,0
Rpp25l,3,5,9,8,4,7
Dctn3,14,13,31,19,22,23
Arid3c,0,0,1,0,0,0
Sigmar1,2,3,11,8,6,4
Galt,1,2,2,4,3,2
Ccl27a,0,1,0,1,0,4
Gm20878,0,0,1,0,0,0
Dnajb5,0,0,1,1,0,1
Vcp,10,20,43,25,32,34
Fancg,0,0,4,0,0,0
Pigo,0,1,2,2,1,3
Stoml2,2,8,11,6,10,8
Fam214b,0,0,0,3,3,0
Unc13b,0,1,0,0,0,0
Rusc2,0,0,0,0,1,0
Tesk1,4,5,7,4,6,4
Cd72,4,6,4,6,3,3
Sit1,4,1,15,11,12,11
Ccdc107,11,7,27,25,13,18
Arhgef39,1,0,1,0,0,0
Gm12454,0,0,0,1,1,1
Tpm2,0,0,0,0,1,0
Tln1,17,26,53,34,31,30
Creb3,1,2,7,5,3,10
Gba2,1,2,3,0,4,3
Rgp1,1,0,1,0,2,3
Hint2,10,10,16,7,12,13
Fam221b,0,0,0,1,0,0
Tmem8b,2,0,0,0,0,0
Reck,3,1,3,0,0,1
Glipr2,13,17,62,17,23,27
Clta,61,66,111,87,76,97
Gne,1,2,7,4,1,5
Rnf38,1,1,11,11,5,6
Melk,0,0,1,0,0,0
Zcchc7,13,20,35,15,24,19
Grhpr,2,1,3,5,2,5
Zbtb5,0,2,2,1,0,1
Polr1e,1,2,1,1,3,1
Tomm5,19,17,36,24,22,20
Trmt10b,3,1,1,2,0,1
Exosc3,3,13,18,14,12,7
Dcaf10,2,2,1,0,2,1
Slc25a51,1,11,12,5,10,7
Shb,0,0,0,0,0,1
Aldh1b1,0,0,2,0,0,0
Tdrd7,0,0,2,2,0,1
Tmod1,0,0,3,1,0,0
Tstd2,0,1,5,1,1,0
Ncbp1,3,6,3,4,2,5
Xpa,4,6,6,8,6,10
Trmo,1,2,2,5,1,1
Anp32b,38,44,105,42,59,43
Nans,7,8,14,10,8,8
Trim14,2,2,3,3,4,3
Coro2a,6,5,17,4,15,6
Tbc1d2,0,2,0,0,0,0
Galnt12,0,4,5,3,2,3
Col15a1,0,0,3,1,0,0
Tgfbr1,1,1,13,25,12,5
Alg2,1,0,4,0,0,1
Sec61b,59,87,144,57,82,74
Nr4a3,42,17,76,35,42,27
Stx17,3,6,9,2,4,2
Erp44,13,6,22,7,12,24
Invs,2,2,3,1,3,6
Tex10,0,6,10,3,2,3
Msantd3,0,0,0,0,1,0
Tmeff1,0,0,1,0,0,0
Mrpl50,1,1,4,0,3,4
Zfp189,1,0,0,0,0,1
Tmem246,0,0,1,0,0,0
Rnf20,3,4,9,5,6,9
Smc2,1,1,16,4,3,3
Nipsnap3b,5,8,14,9,12,10
Abca1,0,0,5,4,4,3
Slc44a1,3,2,5,2,2,0
Fsd1l,0,0,1,0,1,0
Fktn,2,2,5,3,1,0
Tmem38b,2,3,2,3,2,2
Rad23b,5,7,17,7,10,20
Klf4,10,10,46,21,75,20
Ikbkap,2,0,1,1,2,2
Fam206a,0,1,0,1,4,2
Ctnnal1,0,0,1,0,0,0
Tmem245,3,7,7,5,2,2
Epb41l4b,0,1,0,0,1,0
Ptpn3,0,0,0,1,0,1
Palm2,0,0,1,0,0,0
D630039A03Rik,1,0,1,0,1,2
Txn1,80,53,153,68,89,64
Lpar1,0,0,6,0,2,0
AI314180,4,5,10,12,5,10
Ptgr1,1,0,1,2,1,0
Dnajc25,1,0,5,3,0,7
Gng10,1,3,3,3,2,1
Ugcg,33,19,45,37,40,33
Susd1,0,1,2,0,1,0
Ptbp3,22,33,52,46,39,39
Hsdl2,4,2,11,7,4,6
E130308A19Rik,0,0,3,0,2,1
Inip,1,2,3,0,2,0
Snx30,3,0,4,5,0,0
Slc46a2,0,1,4,0,0,0
Slc31a2,0,1,3,1,3,2
Fkbp15,1,3,6,3,5,6
Slc31a1,2,1,4,4,4,3
Cdc26,16,14,20,15,17,16
Prpf4,5,5,7,2,2,9
Wdr31,0,0,1,0,0,0
Bspry,0,0,1,4,0,0
Hdhd3,0,1,1,0,0,0
Alad,2,4,4,4,4,5
Pole3,3,5,4,2,7,5
Rgs3,9,2,8,11,19,10
Col27a1,0,0,1,0,2,2
Orm3,0,1,0,0,0,0
Akna,16,15,27,21,30,26
Whrn,0,0,0,0,2,0
Atp6v1g1,22,31,50,30,34,36
6330416G13Rik,0,0,2,3,1,2
Tnfsf8,2,9,7,12,8,12
Trim32,0,1,3,2,1,0
Tlr4,0,0,0,2,1,0
Cdk5rap2,3,3,4,2,3,1
Megf9,1,0,1,1,1,0
Tle1,0,0,10,3,0,3
Kdm4c,2,2,5,3,4,5
A230083N12Rik,0,0,1,0,1,0
Tmem261,13,8,22,14,7,12
Ptprd,0,2,16,2,1,0
Nfib,0,0,0,0,1,0
Zdhhc21,1,4,7,3,3,4
Ttc39b,11,18,23,16,16,15
Snapc3,1,1,3,2,2,5
Psip1,11,11,29,18,10,26
Ccdc171,1,1,1,3,1,0
Cntln,0,1,0,2,1,0
Sh3gl2,0,0,1,1,0,0
Adamtsl1,0,0,1,0,0,0
Rraga,4,10,15,9,11,9
Haus6,0,3,2,1,2,0
Plin2,2,5,3,2,3,2
Dennd4c,5,7,8,7,7,4
Rps6,500,624,1248,618,676,659
Acer2,0,0,1,0,1,0
Slc24a2,1,1,6,0,1,0
Mllt3,3,5,9,11,11,5
Focad,2,0,1,3,2,3
Hacd4,0,0,0,1,1,1
Klhl9,2,4,5,5,6,0
Gm26566,0,0,0,1,0,0
Gm26867,0,0,2,0,0,1
4930553M12Rik,1,0,0,0,0,0
Mtap,3,3,8,8,8,9
Cdkn2a,1,0,3,1,2,1
Cdkn2b,5,0,0,1,0,2
Dmrta1,1,0,9,2,5,2
Elavl2,0,1,0,0,0,1
Tusc1,0,2,0,0,3,1
Caap1,1,4,14,8,3,4
Plaa,2,4,9,2,6,6
Ift74,0,0,0,0,1,0
Tek,0,0,0,0,1,0
Mysm1,9,8,21,11,10,10
Jun,25,15,144,236,225,103
Junos,0,1,1,0,0,0
Hook1,0,1,1,0,4,3
Cyp2j6,0,0,1,0,2,0
E130114P18Rik,0,0,0,1,0,0
Nfia,2,1,6,4,3,3
Tm2d1,6,8,13,22,13,10
Inadl,0,0,2,1,2,0
Usp1,3,5,10,8,6,5
Dock7,0,1,0,0,1,0
Atg4c,0,0,0,3,0,0
Gm12689,1,0,0,0,0,0
Alg6,0,1,2,1,0,1
Itgb3bp,3,4,3,3,2,6
Efcab7,0,0,0,0,1,0
Pgm2,1,2,2,0,3,4
Raver2,0,0,3,0,0,0
Jak1,45,58,101,75,61,52
E130102H24Rik,2,1,11,2,2,4
0610043K17Rik,0,1,0,0,0,0
Dnajc6,0,0,0,0,1,0
Leprot,0,3,5,1,5,8
Pde4b,17,7,30,15,28,23
Sgip1,0,0,0,2,1,0
Wdr78,1,0,1,0,1,1
Mier1,15,22,56,36,26,34
Slc35d1,0,1,2,3,5,2
Gm44037,0,1,0,0,2,0
Oma1,1,1,4,4,4,2
Prkaa2,0,0,0,0,0,1
Plpp3,1,0,5,2,5,0
Usp24,6,5,8,7,2,4
Dhcr24,1,1,2,0,2,2
Pars2,1,0,1,1,0,0
Ttc4,0,4,7,3,2,7
Acot11,0,0,1,0,1,0
Ssbp3,5,6,15,7,9,7
Mrpl37,0,1,3,0,1,3
Cyb5rl,2,0,0,1,1,0
Gm12802,0,0,1,0,0,0
Tceanc2,4,1,4,1,9,0
Tmem59,24,29,61,54,35,56
Lrrc42,2,1,6,2,3,3
Hspb11,3,4,10,3,2,4
Yipf1,3,5,10,9,13,6
Ndc1,1,1,1,0,0,1
4933424M12Rik,0,0,0,0,1,0
Lrp8,1,1,2,2,1,0
Magoh,18,27,48,23,18,19
0610037L13Rik,5,1,5,4,7,3
Cpt2,1,1,2,1,2,0
Scp2,30,23,67,29,33,30
Echdc2,0,0,2,1,0,1
Zyg11b,4,6,16,5,7,11
Coa7,0,3,1,4,3,1
Gpx7,0,0,0,0,0,1
Zcchc11,22,24,62,40,36,32
Prpf38a,3,6,13,3,12,12
Cc2d1b,1,2,6,4,5,3
Btf3l4,4,4,9,9,10,4
Txndc12,2,1,6,4,0,2
A730015C16Rik,0,1,0,1,0,0
Kti12,1,7,3,4,10,4
Nrd1,5,3,18,9,14,6
Osbpl9,3,10,4,4,10,16
Eps15,4,1,5,8,4,6
Rnf11,5,6,6,12,9,7
Cdkn2c,2,4,6,6,5,3
Faf1,4,4,7,9,5,6
Dmrta2,0,0,1,0,0,0
Agbl4,0,0,1,0,0,0
Bend5,1,2,0,1,0,0
Spata6,2,4,5,3,2,2
Foxd2,0,0,1,0,0,0
Cmpk1,11,19,31,19,18,17
Tal1,0,0,2,0,0,0
Efcab14,1,7,11,6,10,6
Atpaf1,1,2,10,4,4,2
Mob3c,4,1,9,10,10,7
Mknk1,0,3,1,4,7,5
Faah,6,9,15,10,7,8
Nsun4,0,3,2,5,4,2
Uqcrh,116,133,258,155,126,160
Lrrc41,1,2,4,1,3,1
Rad54l,0,0,1,0,0,0
Pomgnt1,0,1,3,3,2,1
Pik3r3,0,0,2,2,0,0
Mast2,0,1,1,3,0,0
Ipp,0,0,1,0,1,0
Tmem69,0,1,0,0,0,1
Gpbp1l1,7,10,21,14,14,12
Ccdc17,0,1,0,0,0,0
Nasp,5,18,24,15,11,6
Akr1a1,20,19,51,32,31,28
Prdx1,29,58,96,65,56,50
Mmachc,0,1,0,1,0,0
Ccdc163,1,2,1,1,1,1
Tesk2,0,1,2,0,0,1
Toe1,0,1,6,2,1,4
Mutyh,0,0,1,1,0,0
Urod,4,6,9,2,4,2
Hectd3,0,3,6,2,0,2
Eif2b3,2,0,4,3,5,2
Btbd19,5,2,3,2,1,4
Tctex1d4,1,1,0,0,0,0
Plk3,2,9,12,20,5,11
Rps8,800,937,1888,850,1152,1123
Rnf220,4,4,19,9,10,5
Eri3,3,4,3,3,5,4
Dmap1,1,2,1,1,2,1
Gm12840,38,24,91,18,39,78
Slc6a9,0,0,2,1,2,0
Atp6v0b,16,20,45,26,29,31
Dph2,0,1,0,0,0,0
Ipo13,1,1,3,2,0,0
St3gal3,1,2,1,1,2,0
9530034E10Rik,0,1,1,0,0,0
Kdm4a,2,5,8,2,4,1
Ptprf,0,0,0,0,2,0
Szt2,1,2,1,1,0,1
Med8,4,4,9,7,5,3
Elovl1,3,3,12,7,6,15
Cdc20,0,0,0,1,0,0
Tmem125,0,0,1,0,1,0
Ebna1bp2,12,10,23,14,15,21
Slc2a1,1,2,10,6,3,5
Zfp691,0,0,3,1,0,0
Svbp,7,17,15,18,13,16
AU022252,0,1,2,0,1,1
P3h1,1,0,0,3,3,1
Ybx1,56,82,162,85,104,98
Ppih,2,5,6,3,7,6
Ccdc30,2,1,1,0,1,1
Ppcs,1,2,2,5,3,4
Zmynd12,0,1,0,0,0,0
AA415398,0,0,0,1,1,0
Foxj3,3,3,10,6,6,4
Hivep3,1,0,4,6,6,6
Scmh1,1,0,1,1,1,1
Ctps,1,2,7,5,1,1
Cited4,0,0,2,0,2,1
Nfyc,2,1,10,3,4,6
Exo5,0,1,0,0,0,1
Zfp69,0,0,1,1,0,0
Smap2,19,23,36,27,34,18
Zmpste24,3,3,7,4,1,1
Rlf,3,5,10,8,4,5
Ppt1,3,5,11,11,10,6
Cap1,11,12,44,19,18,13
Mfsd2a,0,3,1,0,1,0
Trit1,2,1,2,1,4,1
Ppie,6,7,19,10,14,7
Pabpc4,3,3,3,5,6,1
Macf1,14,33,52,29,20,23
Ndufs5,12,18,39,21,25,22
Akirin1,12,11,22,7,9,10
Gm26606,0,0,1,0,0,0
Mycbp,2,3,4,1,3,2
Rragc,6,5,11,7,2,7
Pou3f1,0,0,1,0,0,0
Utp11l,11,10,20,7,11,9
Fhl3,0,1,1,1,0,0
Sf3a3,0,7,9,8,10,9
Inpp5b,2,5,6,2,8,5
Mtf1,2,0,5,5,6,1
1110065P20Rik,1,1,4,5,2,5
Yrdc,6,10,18,7,11,6
Cdca8,1,0,1,0,0,0
Rspo1,0,0,0,2,0,0
Gnl2,3,3,10,5,4,7
Dnali1,0,1,0,0,0,0
Snip1,1,4,3,3,4,3
Meaf6,5,7,8,5,7,5
Zc3h12a,5,11,6,10,10,9
Csf3r,0,0,1,4,1,4
Mrps15,8,10,29,17,14,15
Oscp1,0,1,0,0,0,0
Lsm10,1,6,5,1,5,5
Stk40,1,4,5,3,3,8
Eva1b,3,10,7,9,7,10
Thrap3,14,14,22,22,19,18
Map7d1,3,5,6,8,5,5
Trappc3,5,4,11,4,8,8
Adprhl2,3,5,9,4,1,3
Ago3,1,1,5,8,4,5
Ago1,1,0,8,2,4,4
Ago4,0,0,0,0,0,1
Clspn,0,2,3,1,2,0
5730409E04Rik,0,0,0,1,0,1
Psmb2,24,17,44,20,22,27
Ncdn,2,2,3,1,1,3
AU040320,1,4,8,4,0,0
Zmym4,1,2,8,7,1,3
Sfpq,31,34,78,52,43,31
Zmym1,0,3,7,1,1,1
Zmym6,0,3,2,0,0,1
Gm12942,3,2,2,1,0,2
Smim12,4,4,14,5,8,9
Zscan20,0,0,1,0,2,0
Tlr12,0,1,0,0,1,0
Phc2,8,11,13,18,7,13
A3galt2,1,0,0,0,1,0
Zfp362,0,1,5,3,1,3
Trim62,1,0,2,2,0,2
Ak2,8,7,25,11,10,11
Rnf19b,7,9,15,13,29,20
Hpca,0,0,0,0,1,0
Fndc5,0,0,0,0,0,1
S100pbp,1,2,7,2,2,5
Yars,4,1,2,2,4,5
Rbbp4,22,15,38,24,25,21
Gm26722,0,1,2,0,0,0
Zbtb8os,12,5,19,11,12,7
Zbtb8a,0,0,2,3,0,1
Bsdc1,2,1,9,2,7,3
Marcksl1,0,0,3,19,15,5
Hdac1,6,7,24,23,15,18
Lck,60,65,121,63,71,118
Fam167b,0,0,1,0,0,0
Eif3i,32,41,89,38,51,40
Tmem234,22,26,47,31,39,25
Dcdc2b,1,0,0,0,0,0
Iqcc,1,2,3,1,1,2
Ccdc28b,0,0,0,0,0,1
Txlna,0,3,8,3,4,8
Kpna6,2,4,2,4,1,1
Tmem39b,2,0,1,1,0,2
Khdrbs1,13,19,32,28,26,29
Ptp4a2,23,42,54,53,50,36
Adgrb2,0,0,1,1,3,0
Col16a1,0,0,0,0,1,0
Pef1,2,2,1,3,4,1
Tinagl1,0,0,0,0,1,0
Serinc2,0,1,0,0,0,0
Zcchc17,5,4,13,5,12,7
Snrnp40,4,6,19,7,11,7
Pum1,12,13,28,11,16,21
Sdc3,2,0,1,0,0,0
Laptm5,59,94,188,153,126,148
Mecr,1,3,4,4,2,0
Srsf4,0,3,3,4,2,2
Epb41,10,7,15,12,15,7
Oprd1,0,0,1,0,0,0
Ythdf2,2,9,11,6,4,7
Gmeb1,0,2,3,7,4,2
Gm28874,0,0,2,2,0,0
Taf12,1,9,18,8,11,13
Snhg12,20,26,57,32,45,41
Trnau1ap,6,7,18,8,15,4
Rcc1,0,1,3,0,1,2
Gm17300,1,1,0,0,0,0
Phactr4,3,2,10,0,1,7
Med18,0,0,3,0,0,0
Sesn2,2,1,1,1,0,0
Atpif1,21,27,42,20,21,20
Gm12999,0,1,0,0,0,0
Dnajc8,15,29,49,22,36,29
Ptafr,5,1,0,5,6,0
Eya3,1,7,4,2,1,1
Xkr8,0,0,0,0,1,2
Smpdl3b,0,1,1,0,1,1
Rpa2,6,15,13,5,7,16
Themis2,1,0,2,1,2,2
Ppp1r8,3,2,3,1,2,2
Stx12,6,1,8,3,4,8
Fam76a,2,4,16,6,7,4
Fgr,0,1,1,0,3,0
Ahdc1,1,1,2,0,3,1
Wasf2,9,13,16,6,13,11
Sytl1,1,3,5,3,6,0
Tmem222,6,2,6,3,2,5
Wdtc1,3,4,6,1,5,3
Slc9a1,1,1,5,5,3,8
Trnp1,1,0,0,0,0,0
Nudc,10,13,31,21,30,25
Gpatch3,1,0,1,0,0,3
Gpn2,0,3,3,2,0,3
Sfn,3,2,2,4,3,1
Zdhhc18,12,11,33,16,20,19
Pigv,1,1,3,3,5,1
Arid1a,15,27,39,25,21,29
Rps6ka1,2,6,20,12,14,10
Hmgn2,14,9,25,14,12,18
Dhdds,1,1,3,1,4,3
Zfp683,0,0,1,1,0,0
Aim1l,0,0,3,1,0,0
Cd52,363,440,834,464,609,506
Ubxn11,2,1,6,1,0,0
Sh3bgrl3,137,173,344,203,211,182
Cep85,0,1,6,5,6,2
Zfp593,5,2,7,8,5,6
Pdik1l,1,1,2,1,1,0
Stmn1,5,4,66,4,10,3
Paqr7,2,2,6,3,5,4
Mtfr1l,5,14,10,21,19,11
Sepn1,0,4,5,3,8,7
Man1c1,0,0,3,2,0,2
Ldlrap1,2,4,4,5,3,4
Tmem57,3,1,7,2,7,1
Tmem50a,32,51,93,65,56,61
Rsrp1,74,79,216,164,87,63
Syf2,16,28,57,29,37,40
Runx3,19,28,67,42,48,39
Clic4,10,7,7,7,15,4
Srrm1,21,12,24,21,31,24
Ncmap,0,0,0,0,1,0
Rcan3,1,5,0,0,1,0
Nipal3,0,2,11,3,4,1
Srsf10,15,10,24,20,22,8
Pnrc2,6,7,14,15,5,14
Fuca1,12,3,24,14,9,6
Hmgcl,4,3,5,5,6,4
Gale,1,1,2,1,1,1
Lypla2,4,7,20,4,9,6
Pithd1,2,4,9,9,4,6
Tceb3,4,4,7,7,8,4
Gm24362,0,0,0,3,0,1
Rpl11,590,678,1350,711,819,808
Id3,1,5,4,0,0,0
E2f2,0,1,1,2,0,1
Asap3,0,1,1,1,0,0
Zfp46,0,0,1,0,0,1
Hnrnpr,7,8,20,20,21,16
Luzp1,1,2,2,2,6,1
Kdm1a,5,8,11,14,8,6
Ephb2,0,0,0,0,1,0
C1qb,5,10,67,254,92,72
C1qc,2,2,42,128,86,44
C1qa,4,6,63,235,94,75
Zbtb40,0,0,1,1,1,0
Cdc42,58,67,169,107,99,91
2810405F17Rik,0,0,3,1,4,0
Usp48,4,9,21,9,17,10
Rap1gap,0,1,1,0,2,1
Ece1,3,3,0,1,0,3
Gm13012,0,1,0,1,1,0
Eif4g3,6,11,23,10,11,9
Hp1bp3,8,16,59,30,21,24
Sh2d5,0,0,0,0,2,0
Ddost,7,14,30,22,19,28
Pink1,3,13,9,5,8,14
Mul1,1,3,4,2,1,4
Camk2n1,16,13,29,37,27,36
Tmco4,0,1,2,0,0,1
Nbl1,0,0,0,1,0,0
Minos1,16,26,55,30,26,28
Gm16287,0,0,1,0,0,0
Capzb,21,37,84,39,54,50
Pqlc2,0,2,2,0,0,2
Akr7a5,1,4,3,5,1,11
Mrto4,5,10,10,6,12,8
Emc1,2,2,9,2,5,2
Ubr4,7,4,15,6,6,8
2700016F22Rik,0,1,3,0,0,0
Iffo2,2,2,1,2,3,1
Aldh4a1,0,1,4,2,2,0
Arhgef10l,0,1,0,1,0,0
Rcc2,9,8,29,12,18,11
Padi2,5,4,13,11,13,15
Gm13031,0,0,1,1,1,0
Sdhb,12,15,26,23,23,17
Atp13a2,1,2,2,4,2,0
Crocc,0,1,0,0,1,0
Necap2,4,5,10,16,12,7
Szrd1,7,5,10,7,7,5
4921514A10Rik,0,1,0,0,0,0
Fbxo42,1,6,6,1,1,4
Rsg1,0,1,0,0,0,0
Arhgef19,0,0,1,0,0,0
Epha2,0,0,0,0,4,0
Gm13075,1,0,0,0,0,0
Zbtb17,0,0,1,2,2,0
Spen,3,8,13,4,6,2
Plekhm2,0,1,3,2,5,2
Ddi2,1,4,6,5,6,6
Dnajc16,1,0,0,0,2,2
Casp9,0,1,3,4,1,0
Efhd2,23,14,55,36,38,34
Tmem51,0,0,0,0,2,0
Kazn,0,0,1,0,0,0
Prdm2,3,5,8,7,4,4
Pramef8,0,5,1,1,2,3
Dhrs3,0,1,1,3,2,1
Vps13d,4,4,11,1,7,1
Tnfrsf1b,18,19,33,24,23,20
Gm13212,3,2,3,2,2,4
Gm13166,1,0,0,0,1,0
Gm13251,0,2,1,2,0,2
Gm13139,1,0,0,0,1,1
Gm13151,0,0,0,0,0,1
Gm13152,0,0,0,0,1,0
Gm13154,0,0,4,0,0,1
Gm13157,1,1,2,3,3,5
Gm20707,0,1,1,0,2,1
Zfp933,0,0,0,0,1,2
Miip,1,7,7,5,2,3
Fv1,0,0,0,1,0,0
Mfn2,2,1,5,2,4,2
Plod1,0,2,4,7,2,4
2510039O18Rik,1,8,14,15,7,10
Clcn6,0,1,1,0,1,0
Mthfr,0,0,0,2,1,0
Agtrap,0,4,0,1,4,3
Mad2l2,0,3,5,1,2,1
Fbxo6,4,5,8,4,3,6
Fbxo44,1,1,2,2,0,0
Fbxo2,0,3,1,0,1,1
Ubiad1,0,2,1,1,2,1
Mtor,0,0,2,2,2,1
Angptl7,0,0,0,1,0,0
Exosc10,5,3,8,5,5,8
Srm,6,3,9,8,7,7
Tardbp,9,12,18,14,14,13
Casz1,0,1,2,3,2,1
Gm13205,0,0,0,0,0,1
Pex14,0,0,3,2,3,3
Dffa,0,0,2,2,6,0
Apitd1,0,0,1,0,2,0
Pgd,7,5,6,6,7,3
Kif1b,1,10,12,14,12,3
Ube4b,3,3,3,4,6,1
Nmnat1,1,0,0,2,0,1
Lzic,2,4,6,2,4,6
Ctnnbip1,2,1,6,5,2,5
Clstn1,2,3,5,4,2,2
Pik3cd,16,16,39,24,32,26
Tmem201,0,0,2,2,1,0
Slc25a33,4,3,3,0,3,2
Spsb1,2,0,5,6,4,7
H6pd,0,0,5,0,5,1
Gpr157,0,0,0,1,1,0
Slc2a5,0,0,4,7,4,3
Eno1,36,45,101,59,82,82
Rere,3,5,8,6,1,5
Errfi1,7,9,19,8,9,6
Park7,31,57,95,53,59,56
Tnfrsf9,3,0,2,1,2,0
Camta1,3,6,5,5,5,5
Per3,0,0,1,3,5,0
Vamp3,3,4,23,12,9,2
Dnajc11,2,0,3,3,4,1
Thap3,10,11,19,9,10,12
Phf13,0,6,1,1,5,2
Klhl21,3,5,4,4,4,4
Zbtb48,0,0,3,0,1,1
Nol9,1,1,1,3,3,1
Plekhg5,1,0,1,1,1,0
Tnfrsf25,0,3,2,3,1,1
Espn,0,1,0,1,0,1
Acot7,2,3,17,6,6,9
Gpr153,1,0,0,0,0,0
Icmt,1,0,0,1,0,1
Rpl22,444,502,960,399,570,551
Kcnab2,6,2,11,3,7,8
A430005L14Rik,3,2,9,4,3,2
Dffb,0,1,1,1,0,0
Cep104,0,2,0,4,1,0
Lrrc47,2,2,8,4,4,4
Smim1,0,1,2,1,1,0
Wrap73,2,3,2,0,4,3
Tprgl,24,30,54,24,29,40
Prdm16,0,0,0,1,0,0
Fam213b,0,0,2,3,1,1
Tnfrsf14,0,1,0,0,0,1
Hes5,0,1,0,0,0,0
Pank4,0,0,4,1,0,1
Pex10,2,1,0,0,0,2
Rer1,18,26,59,28,19,27
Ski,7,7,18,21,13,9
Faap20,2,5,11,3,8,5
Prkcz,3,8,21,11,12,13
Gm27200,1,0,0,0,0,0
Gabrd,0,0,0,0,1,0
Cfap74,0,0,0,0,3,2
Tmem52,0,0,1,0,0,0
Gnb1,22,27,37,18,22,30
Nadk,3,3,9,8,7,9
Slc35e2,2,4,5,3,4,3
Cdk11b,13,16,20,22,14,16
Mib2,2,3,3,1,3,7
B930041F14Rik,3,1,3,1,1,1
Ssu72,12,16,26,21,16,17
1500002C15Rik,0,0,1,1,0,0
Tmem240,0,2,1,2,0,1
Atad3a,0,2,0,2,3,5
Atad3aos,0,1,2,0,0,1
Tmem88b,1,0,6,0,5,1
Mrpl20,9,12,37,16,12,10
Ccnl2,12,15,27,18,12,18
Aurkaip1,16,14,42,22,21,18
Mxra8,0,0,0,0,1,0
Dvl1,1,3,4,4,3,1
Cptp,0,0,1,0,0,1
