gene,log2FC_z,p,padj
Rp9,-0.7056552161724218,0.06769335761501812,0.9756381397523062
Rpa1,-0.23399308900008647,0.4862196037978372,0.9857739113502277
Rpa2,0.006919877713104338,0.9864605529034173,0.9994993364511346
Rpa3,-0.29932832054033653,0.43627430665094397,0.9857739113502277
Rpain,0.30291799891204074,0.4775124182782806,0.9857739113502277
Rpap1,-0.14790922044158294,0.6858577918586751,0.9907265494637723
Rpap2,0.48639723781801436,0.23834232925674137,0.9857739113502277
Rpap3,-0.2949889296168213,0.4789526981800635,0.9857739113502277
Rpe,0.519101119705953,0.15802879842913106,0.9857739113502277
Rpe65,0.023145320391387156,0.9610585298328798,0.9976908868634099
Rpf1,0.1381114553300486,0.7128515155656969,0.9912238977957673
Rpf2,-0.3149424411639634,0.43630764518624715,0.9857739113502277
Rpgr,-0.033428267365784206,0.9311712442814588,0.9974522354524169
Rpgrip1,0.7561907044804945,0.10720864282892523,0.9828772960271867
Rpgrip1l,-0.08992013530073087,0.8164062793370167,0.9957145576505264
Rph3a,-0.5823659473761227,0.09611366782742056,0.9828772960271867
Rph3al,1.0618671106336957,0.0012941407358186736,0.5964219124666067
Rpia,-0.41499236029509884,0.34327230978054174,0.9857739113502277
Rpl10,0.2202386680473859,0.5284309450655796,0.9857739113502277
Rpl10-ps3,0.008485357961578522,0.9829755366771125,0.9994993364511346
Rpl10a,0.001727156617586588,0.9959972242348881,0.999883274722964
Rpl11,-0.26744527356755193,0.48102532420945093,0.9857739113502277
Rpl12,-0.058595660184627016,0.8632750420269291,0.9957145576505264
Rpl13,-0.5270939689299153,0.18578951479495412,0.9857739113502277
Rpl13a,-0.22387433659824735,0.5923127774169421,0.9899338981042789
Rpl14,0.06456684511914931,0.8807375215707393,0.9957145576505264
Rpl15,-0.3695040998498093,0.36629595596334086,0.9857739113502277
Rpl17,-0.22365907485507114,0.5594703818620081,0.9878955165047228
Rpl18,-0.5160938971073323,0.1758502329547389,0.9857739113502277
Rpl18a,0.4154850724933947,0.2755436069713134,0.9857739113502277
Rpl19,-0.5071187850070685,0.159358164200805,0.9857739113502277
Rpl21,-0.31560349852536584,0.4174528103122967,0.9857739113502277
Rpl22,-0.5878361914061719,0.12055799290275536,0.9828772960271867
Rpl22l1,-0.7978744995411903,0.028630961530773238,0.9018865843350088
Rpl23,-0.5710963716757961,0.1447306432217842,0.9857739113502277
Rpl23a,-0.947950810682199,0.003723599069039743,0.6078585500663042
Rpl23a-ps3,-0.4092020042209561,0.3017675084367022,0.9857739113502277
Rpl24,-0.30378630560228936,0.49005287501284295,0.9857739113502277
Rpl26,0.5048646667786915,0.16008003532008977,0.9857739113502277
Rpl27,0.3465192350556793,0.40012259614714163,0.9857739113502277
Rpl27-ps3,0.023944266336998962,0.9556099008548903,0.9974522354524169
Rpl27a,-0.3574735753016124,0.38579509038030846,0.9857739113502277
Rpl28,-0.0381165938597117,0.9228273198996421,0.9962186157203685
Rpl29,0.2820931548001252,0.475069070464424,0.9857739113502277
Rpl3,-0.19501534564507306,0.6205946621975952,0.9899338981042789
Rpl30,-0.35939742043156764,0.36976401807158593,0.9857739113502277
Rpl31,-0.1551081252873986,0.6641902519436204,0.9900843878271318
Rpl32,-0.6895420121723884,0.08588331151120325,0.9828772960271867
Rpl34,-0.32539353145614536,0.39682471237733263,0.9857739113502277
Rpl35,-0.45223504726051594,0.2484576470947654,0.9857739113502277
Rpl35a,-0.40634355961972396,0.22784556400890935,0.9857739113502277
Rpl36,-0.4793784026652129,0.21306798961815668,0.9857739113502277
Rpl36a,-0.13301483529723215,0.7356931797706848,0.9938878137114859
Rpl36al,0.36407607485610044,0.29565769876382986,0.9857739113502277
Rpl37,0.10522439847443935,0.7924530903903039,0.9957145576505264
Rpl37a,-0.5056795860417587,0.1728726963646035,0.9857739113502277
Rpl37rt,0.1497838533423686,0.6847888565054797,0.9904364203909101
Rpl38,-0.33734668712383087,0.37870437218266056,0.9857739113502277
Rpl39,-0.5564620469232171,0.15703508444758005,0.9857739113502277
Rpl39-ps,-0.26601207075778127,0.49426018558200524,0.9857739113502277
Rpl3l,-0.20576746632858056,0.6159710738043245,0.9899338981042789
Rpl4,-0.39974598596361544,0.28221555332035536,0.9857739113502277
Rpl41,-0.1608145851024902,0.6614288169361198,0.9899338981042789
Rpl5,-0.2299547739749669,0.5733701962262424,0.9899338981042789
Rpl6,-0.2760025925106275,0.510447432882152,0.9857739113502277
Rpl7,-0.029821300975068465,0.9398537166652119,0.9974522354524169
Rpl7a,-0.18278308023339918,0.6194522750722627,0.9899338981042789
Rpl7l1,0.23856620944032755,0.5286136341750034,0.9857739113502277
Rpl8,-0.28243089417192807,0.5068526492238711,0.9857739113502277
Rpl9,-0.7804558297795278,0.03741275949524139,0.9365093129109723
Rpl9-ps6,-0.1974238460570058,0.6135943008958987,0.9899338981042789
Rplp0,0.11689877415848136,0.7533779985877557,0.995002303447194
Rplp1,-0.14829157588635689,0.7014749799486821,0.9912238977957673
Rplp2,0.03265802920058234,0.9270723806128476,0.9973494693832796
Rpn1,0.08975600995187284,0.8156085342934323,0.9957145576505264
Rpn2,-0.3011936716365232,0.4413136104964527,0.9857739113502277
Rpp14,-0.28672857650501754,0.4626562447432828,0.9857739113502277
Rpp21,-0.3070495330130202,0.3788825038052404,0.9857739113502277
Rpp25,-0.3388166597985119,0.4489724024622625,0.9857739113502277
Rpp25l,-0.1975222161628488,0.6324300382096044,0.9899338981042789
Rpp30,-0.38425607058179945,0.3037662295298747,0.9857739113502277
Rpp38,-0.13057239420301647,0.7488203577237578,0.9945889214629919
Rpp40,-0.14515308977276387,0.6855717219985134,0.9906794809771161
Rprd1a,0.17932056298224683,0.6570338212034262,0.9899338981042789
Rprd1b,0.20002826063523693,0.5868532805753419,0.9899338981042789
Rprd2,-0.07513215549392907,0.8461454321694384,0.9957145576505264
Rprm,-0.281123487962297,0.45724994857791806,0.9857739113502277
Rprml,-0.5073238703085567,0.2092845041721574,0.9857739113502277
Rps10,-0.48602917871064344,0.20629855816634796,0.9857739113502277
Rps11,-0.22147314848813449,0.5495886734665721,0.9858081103517109
Rps12,0.7577167447827997,0.049307767420361984,0.9428547183399831
Rps12-ps3,-0.020500202263069263,0.9592961007693251,0.9974522354524169
Rps13,-0.34741575630935057,0.4420318000868532,0.9857739113502277
Rps14,0.1038030303146541,0.7860569560883284,0.9957145576505264
Rps15,-0.26256875863149315,0.4505627995775234,0.9857739113502277
Rps15a,0.12662158620068648,0.7405465057623896,0.994279382038193
Rps16,-0.16030072304467716,0.6730689276870074,0.9900843878271318
Rps17,-0.3701679133985418,0.3404269682199617,0.9857739113502277
Rps18,0.05541482756429527,0.8730980347854149,0.9957145576505264
Rps18-ps3,-0.3802788511436679,0.36097252126496354,0.9857739113502277
Rps19,-0.4021611287498067,0.3506981858056498,0.9857739113502277
Rps19bp1,-0.17092113185152347,0.6664235377387692,0.9900843878271318
Rps2,-0.44724880390151917,0.20539529605382997,0.9857739113502277
Rps2-ps10,0.10541608097315353,0.7581216623744691,0.9951799597826235
Rps20,-0.619786844112321,0.1562243139197518,0.9857739113502277
Rps21,0.324132378539996,0.35282437037210507,0.9857739113502277
Rps23,-0.24235998192523284,0.5938124334526248,0.9899338981042789
Rps24,-0.38729134507199486,0.3312533563742431,0.9857739113502277
Rps25,-0.19976316458254578,0.6194164376864412,0.9899338981042789
Rps26,0.1553712514733684,0.6995753294607646,0.9912238977957673
Rps26-ps1,0.44531616822120756,0.2772643814109228,0.9857739113502277
Rps27,-0.33550572657136757,0.39203630697668507,0.9857739113502277
Rps27a,-0.7047880743006605,0.08729251304577715,0.9828772960271867
Rps27l,-0.55936035496733,0.17435704085814083,0.9857739113502277
Rps27rt,0.3956365446966489,0.2969804229476292,0.9857739113502277
Rps28,-0.034496598428444596,0.9255621053373718,0.9969878088262657
Rps29,-0.74033288545128,0.02857857960758112,0.9018865843350088
Rps3,-0.06483886716648132,0.8608074595052845,0.9957145576505264
Rps3a1,-0.34791474381649734,0.38524528836976574,0.9857739113502277
Rps4l,-0.0060169547681073994,0.9864664139077373,0.9994993364511346
Rps4x,-0.18844808430339727,0.6010156832725753,0.9899338981042789
Rps4x-ps,0.2030890164358401,0.6408403573553194,0.9899338981042789
Rps5,0.05773842564248121,0.8701761900732935,0.9957145576505264
Rps6,0.5379354978821536,0.17701057040304669,0.9857739113502277
Rps6ka1,-0.7380073543562682,0.05515169744119771,0.949087923646411
Rps6ka2,-0.21090189492806044,0.5940871909017397,0.9899338981042789
Rps6ka3,0.6303897986678123,0.06283932326597486,0.951097323810929
Rps6ka4,-0.4681091718726962,0.2674096056774942,0.9857739113502277
Rps6ka5,0.15163320534681343,0.7088494784253302,0.9912238977957673
Rps6ka6,0.0745882692969007,0.849940367059861,0.9957145576505264
Rps6kb1,0.014769511746993072,0.9697684392706868,0.9988639899209663
Rps6kb2,-0.6387837990402725,0.09875894570383818,0.9828772960271867
Rps6kc1,-0.25261082045526934,0.5151107716523003,0.9857739113502277
Rps6kl1,-0.3913041680534354,0.29372056916137246,0.9857739113502277
Rps7,0.2511436033636021,0.5310170845315908,0.9857739113502277
Rps8,-0.1007779667006504,0.8073025633963472,0.9957145576505264
Rps9,-0.20397048375435917,0.6061597013188749,0.9899338981042789
Rpsa,0.35109438585308267,0.3487006740036087,0.9857739113502277
Rptor,-0.4179507627177167,0.29597893951834847,0.9857739113502277
Rpusd1,-0.3758257440789204,0.27343993368858377,0.9857739113502277
Rpusd2,-0.27674387112679943,0.5045008442201007,0.9857739113502277
Rpusd3,-0.28684548106543095,0.49625337684470205,0.9857739113502277
Rpusd4,-0.7321796751345627,0.06032937808965989,0.951097323810929
Rrad,-0.34258163399101715,0.41230060776919325,0.9857739113502277
Rraga,-0.14876444317865764,0.6891197242242808,0.9912238977957673
Rragb,-0.0552773316392609,0.8766601959672218,0.9957145576505264
Rragc,0.39465728086191,0.25494139113521846,0.9857739113502277
Rragd,-0.21947780312026297,0.5363709494930041,0.9857739113502277
Rras,-0.3713601015421589,0.4130572139550313,0.9857739113502277
Rras2,-0.4508692364858165,0.24860521926022716,0.9857739113502277
Rrbp1,-0.9209737367779762,0.023852632290810957,0.8688673247417724
Rreb1,0.29129238062603935,0.47832250132608295,0.9857739113502277
Rrm1,-0.13980624160346386,0.734418826348507,0.9937730030473009
Rrm2,-0.004079248653683528,0.9911807174167266,0.9994993364511346
Rrm2b,0.007937284353232505,0.9827055451129307,0.9994993364511346
Rrn3,0.41204952435873643,0.23998630196288787,0.9857739113502277
Rrnad1,-0.05524194519518691,0.8918800306173809,0.9957145576505264
Rrp1,-0.29588151799127504,0.4757581400579304,0.9857739113502277
Rrp12,-0.4802974936919029,0.25669758518831526,0.9857739113502277
Rrp15,-0.7117041059039831,0.07531079393831466,0.9797091146849901
Rrp1b,0.05697251024678464,0.8887506248517112,0.9957145576505264
Rrp36,-0.35252415369155404,0.36218722031670847,0.9857739113502277
Rrp7a,-0.27662366326386956,0.44871012007044825,0.9857739113502277
Rrp8,0.6695874638168249,0.1145821570820746,0.9828772960271867
Rrp9,-0.5191669181165393,0.21698986547637522,0.9857739113502277
Rrs1,-0.3909419873507889,0.38014064182706025,0.9857739113502277
Rs1,0.07416631394723512,0.8872766341186377,0.9957145576505264
Rsad1,-0.6541208702076587,0.10468533116660432,0.9828772960271867
Rsad2,-0.3162933882523465,0.3664290213429937,0.9857739113502277
Rsbn1,-0.1993204316649838,0.6053861267076684,0.9899338981042789
Rsbn1l,-0.5570100195881661,0.126087419568045,0.9828772960271867
Rsf1,-0.22179088914071818,0.5727987178258102,0.9899338981042789
Rsg1,0.24964981032909314,0.5162941545480618,0.9857739113502277
Rsl1,-0.39811229019959016,0.3052782495851422,0.9857739113502277
Rsl1d1,0.1667726090318625,0.6615133732146878,0.9899338981042789
Rsl24d1,-0.4172672237533049,0.23716642422529394,0.9857739113502277
Rsph1,-0.5480421719125301,0.17943240660556897,0.9857739113502277
Rsph10b,-0.30760490940346863,0.42892427348666057,0.9857739113502277
Rsph14,0.34404904909155165,0.3950717684226776,0.9857739113502277
Rsph3a,-0.45823417541572353,0.20512933844375314,0.9857739113502277
Rsph3b,0.1889233412640211,0.6240717283300252,0.9899338981042789
Rsph4a,-0.4331656749685985,0.29325285033491405,0.9857739113502277
Rsph9,-0.2761175751927914,0.5128125929614215,0.9857739113502277
Rspo1,0.14343282789997364,0.7313072201368794,0.9937730030473009
Rspo2,-0.6518489337261854,0.13042363892588693,0.9828973686334417
Rspo3,-0.0010457331705924769,0.9979486715089408,0.999883274722964
Rspry1,-0.04578313887802537,0.9079672958515106,0.9959144202621035
Rsrc1,-0.18375168256619517,0.6359431040707992,0.9899338981042789
Rsrc2,0.2917311449508377,0.40247171300742485,0.9857739113502277
Rsrp1,0.14130243790490835,0.7354393073726566,0.9938805574715122
Rsu1,-0.057734956826998335,0.8930170045226773,0.9957145576505264
Rtbdn,-0.3515386586460222,0.34648076254369436,0.9857739113502277
Rtca,-0.49270696195956054,0.19109394258205376,0.9857739113502277
Rtcb,-0.4102243045766277,0.2989734535771026,0.9857739113502277
Rtel1,-0.961090175308448,0.009831564977569155,0.748977983386435
Rtf1,-0.5444455036911875,0.17152681621063162,0.9857739113502277
Rtkn,-0.32463400825180055,0.4364072271407646,0.9857739113502277
Rtkn2,-0.5422754445739002,0.14733554215920197,0.9857739113502277
Rtl1,-0.11739343665037918,0.7371856644378251,0.9942515885498023
Rtn1,0.2896214569412018,0.43635218788921937,0.9857739113502277
Rtn2,-0.23833791833582352,0.5372949704049602,0.9857739113502277
Rtn3,0.23308967027286154,0.5388206240532232,0.9857739113502277
Rtn4,-0.35860598051517945,0.3345993206222711,0.9857739113502277
Rtn4ip1,-0.26047448080072383,0.47929062191483796,0.9857739113502277
Rtn4r,-0.5331863504266283,0.1737231077905581,0.9857739113502277
Rtn4rl1,-0.3117386587801955,0.4195426972299911,0.9857739113502277
Rtn4rl2,-0.20891705664241278,0.5636452883895674,0.9883522933376243
Rtp1,0.9078294745041665,0.01869751720761981,0.8588710698950669
Rtp4,-0.5296730696469011,0.21539307467063024,0.9857739113502277
Rttn,-0.08964669496872749,0.8072342031240095,0.9957145576505264
Rufy1,0.19643376666839435,0.6437330404796238,0.9899338981042789
Rufy2,-0.13531282591266616,0.7588681052088376,0.9952075249905654
Rufy3,0.07859922643218505,0.8460474526130654,0.9957145576505264
Rundc1,0.1579430677486362,0.6840163888532041,0.9904364203909101
Rundc3a,-0.285030312182949,0.450056395013968,0.9857739113502277
Rundc3b,-0.058478628464217544,0.8812877240155614,0.9957145576505264
Runx1,0.3049765347612486,0.41955247188191785,0.9857739113502277
Runx1t1,-0.1222893315593234,0.6961387963765288,0.9912238977957673
Runx2,-1.2599600542534675,0.00014437958854022703,0.329969236780936
Runx2os1,-0.30592811804232156,0.4656792004477955,0.9857739113502277
Rusc1,-0.6965994702001786,0.05346435014236727,0.949087923646411
Rusc2,-0.5478138667169281,0.16246753929713434,0.9857739113502277
Ruvbl1,-0.18388272448488066,0.6623761929692437,0.9899338981042789
Ruvbl2,-0.14103537292309035,0.7316538704269612,0.9937730030473009
Rwdd1,-0.06968719626287861,0.8538135975253491,0.9957145576505264
Rwdd2a,-0.24954091802819403,0.578342541059202,0.9899338981042789
Rwdd2b,0.30570566537124594,0.4435848255146017,0.9857739113502277
Rwdd3,-0.2693248425393442,0.4292046132620341,0.9857739113502277
Rwdd4a,-0.4783420177591081,0.1935669164409576,0.9857739113502277
Rxfp1,-0.31370463762867684,0.45661594165778163,0.9857739113502277
Rxfp3,-0.04927172172189437,0.8967685156061476,0.9957145576505264
Rxra,-0.05926456961694571,0.8900923751333275,0.9957145576505264
Rxrb,-0.12303916157981401,0.7611402888174388,0.995391671407995
Rxrg,0.18182127785895505,0.6739567627373209,0.9900843878271318
Rybp,-0.057812734168334934,0.8679858585054615,0.9957145576505264
Rybp-ps,-0.25004780213056765,0.4861690792474635,0.9857739113502277
Ryk,-0.24409048094650626,0.5042712393054856,0.9857739113502277
Ryr1,-0.39967565545221295,0.3212979488713631,0.9857739113502277
Ryr2,0.15245257336464846,0.6982521769262285,0.9912238977957673
Ryr3,-0.001913235063742691,0.9964647809114391,0.999883274722964
S100a1,0.10058058160634678,0.8105372095037,0.9957145576505264
S100a10,0.2519798195374988,0.4990961443706441,0.9857739113502277
S100a11,0.14776850217995996,0.716000506219611,0.9913738368401528
S100a13,-0.44111680700503486,0.2627989387948487,0.9857739113502277
S100a16,-0.4885458458745324,0.1915474818122806,0.9857739113502277
S100a3,-0.16572044138932263,0.6555723172756637,0.9899338981042789
S100a4,-1.0198479380223837,0.009642234197774165,0.748977983386435
S100a6,-0.3986760239245045,0.2827179134889349,0.9857739113502277
S100b,-0.3825140041100685,0.28116121946154354,0.9857739113502277
S100pbp,0.10102475137247717,0.8165311986831792,0.9957145576505264
S1pr1,0.022650972882161682,0.9513238369627759,0.9974522354524169
S1pr2,-0.03856716389363947,0.9300733896311157,0.9974522354524169
S1pr3,-0.13423440749472482,0.7414627448270988,0.9943510161706185
S1pr5,-1.1692616648467584,0.0006297907184915257,0.47978056735368707
Saal1,-0.08054314210724967,0.8266407395126693,0.9957145576505264
Sac3d1,-0.2198723412912449,0.5616193579605713,0.9878955165047228
Sacm1l,-0.18803904861801196,0.603215025824119,0.9899338981042789
Sacs,-0.2870948917401778,0.4070282963104459,0.9857739113502277
Sae1,-0.40481788773206917,0.29130636215103756,0.9857739113502277
Safb,-0.13569830009039882,0.7504666836158025,0.9949860574399649
Safb2,-0.483968436164271,0.2648002569859733,0.9857739113502277
Sag,0.3356604418134719,0.4231284859066206,0.9857739113502277
Sall1,-0.5457217012652102,0.18645750507348108,0.9857739113502277
Sall2,-0.37404918869389625,0.3302379539955492,0.9857739113502277
Sall3,-0.2727524087247866,0.5219851828250287,0.9857739113502277
Sall4,-0.2985777974929223,0.49564027722886406,0.9857739113502277
Samd1,-0.2911537062991421,0.46669405658567625,0.9857739113502277
Samd10,-0.20680692583021348,0.6096395517923259,0.9899338981042789
Samd11,0.0891902519859452,0.8132025436194689,0.9957145576505264
Samd12,0.2622684674137592,0.4406540436879493,0.9857739113502277
Samd14,0.23426698105615942,0.5643565202206113,0.9887827850716615
Samd15,0.06924737374462775,0.8729109065684151,0.9957145576505264
Samd4,-1.1619807306979872,0.0013816617288964054,0.5964219124666067
Samd5,-0.5952741578794447,0.07114416814521499,0.9797091146849901
Samd8,-0.44223759858849715,0.21829750626285313,0.9857739113502277
Samd9l,-0.4152203254285466,0.3185061352467083,0.9857739113502277
Samhd1,-0.3066280185901942,0.42645666012345623,0.9857739113502277
Samm50,-0.6726492385883241,0.09896194186847043,0.9828772960271867
Samsn1,-0.5304808624060573,0.13751224532793488,0.9857739113502277
Sap130,0.33968146258506904,0.37288435833816713,0.9857739113502277
Sap18,-0.7511889522045853,0.046975415986367536,0.9428547183399831
Sap30,0.3327334128276535,0.41359332659387643,0.9857739113502277
Sap30bp,-0.22192452426296502,0.5648532286274421,0.989098022664146
Sap30bpos,0.16216758229042147,0.6557619028079393,0.9899338981042789
Sap30l,-0.54048650676019,0.18329182042530248,0.9857739113502277
Sapcd2,-0.09727689697085401,0.7944864598766963,0.9957145576505264
Sar1a,-0.48517890528763796,0.16330899449002953,0.9857739113502277
Sar1b,-0.17091821410386943,0.6446432357500566,0.9899338981042789
Saraf,-0.2892672677216247,0.44604976232496296,0.9857739113502277
Sardh,-0.24514265296158988,0.5366588340759835,0.9857739113502277
Sarm1,-0.23103943036237096,0.5348116939027273,0.9857739113502277
Sarnp,-0.7546353070843252,0.06480505922729866,0.9651215378417836
Sars,-0.07100633604804811,0.862499313685258,0.9957145576505264
Sars2,-0.791143394045319,0.04650812888300467,0.9428547183399831
Sart1,-0.42424666169611835,0.31498053993209507,0.9857739113502277
Sart3,-0.4958091096539995,0.2263024748955155,0.9857739113502277
Sash1,-0.2281508349522397,0.5613765946878787,0.9878955165047228
Sash3,-0.2928646110886351,0.48604127881641984,0.9857739113502277
Sass6,-0.4809708006641155,0.18769829383830317,0.9857739113502277
Sat1,-0.7299550656680704,0.04824393336681222,0.9428547183399831
Sat2,-0.8354010355556947,0.02705317354727786,0.893987512679968
Satb1,-0.416926393806921,0.3222929885289533,0.9857739113502277
Satb2,-0.2362165111600521,0.5633343152499594,0.988290643203076
Sav1,-0.33938411217123254,0.3950167971807719,0.9857739113502277
Saxo2,0.10703981447689628,0.7893353231045428,0.9957145576505264
Saysd1,-0.6559094119935123,0.1183441425860713,0.9828772960271867
Sbds,-0.5519571249774345,0.15428156703332668,0.9857739113502277
Sbf1,-0.5502942638067188,0.164552535440051,0.9857739113502277
Sbf2,0.19247409385786177,0.6230848490982546,0.9899338981042789
Sbk1,0.43391146621227855,0.27726554057548297,0.9857739113502277
Sbk3,0.13380147462420364,0.7084143099330682,0.9912238977957673
Sbno1,-0.17242376863722159,0.6434305613493524,0.9899338981042789
Sbno2,-0.39768225536818147,0.27926227774852347,0.9857739113502277
Sbsn,-0.33095938136484115,0.39207316604482423,0.9857739113502277
Sbspon,0.043814648413348395,0.9183521925688923,0.9960695304050876
Sc5d,-0.3290083721494378,0.4097570343409423,0.9857739113502277
Scaf1,-0.38002212598080104,0.34672202487942294,0.9857739113502277
Scaf11,0.09334996852560615,0.8158812597148675,0.9957145576505264
Scaf4,-0.131942128708944,0.7393091668342276,0.994279382038193
Scaf8,0.09617870675859264,0.8043248737332108,0.9957145576505264
Scai,0.02808266295605072,0.939737322572371,0.9974522354524169
Scamp1,-0.34769387030398397,0.36712068441850776,0.9857739113502277
Scamp2,0.010571456426284083,0.9794829637178064,0.9994993364511346
Scamp3,-0.34215455949782575,0.39368216884938645,0.9857739113502277
Scamp5,-0.38446049614211136,0.29667413190464925,0.9857739113502277
Scand1,-0.8123144534415758,0.04668243979529113,0.9428547183399831
Scap,-0.5266273690022415,0.20880898654205945,0.9857739113502277
Scaper,-0.0020074850463892386,0.9960591286697169,0.999883274722964
Scara3,-0.08618665494429768,0.8121154016933305,0.9957145576505264
Scara5,-0.39749327089679476,0.39374256799540386,0.9857739113502277
Scarb1,-0.26573924387653874,0.485388158429444,0.9857739113502277
Scarb2,-0.33273607701213664,0.39571715465839996,0.9857739113502277
Scarf1,-0.3537359451239893,0.33948715217615844,0.9857739113502277
Scarf2,-0.07986393931112587,0.8559496751703102,0.9957145576505264
Sccpdh,-0.28478694443289104,0.45131097439106804,0.9857739113502277
Scd1,-0.061207854977363765,0.8714044864305612,0.9957145576505264
Scd2,-0.6660144354675883,0.09812497410176689,0.9828772960271867
Scd3,-0.23794721009572928,0.5368123103826906,0.9857739113502277
Scd4,0.0344584398568495,0.9346009961838702,0.9974522354524169
Scel,-0.19582397285650827,0.6530128806934529,0.9899338981042789
Scfd1,-0.09429420820145851,0.8071917433978638,0.9957145576505264
Scfd2,-0.19489718851519724,0.6100645309309748,0.9899338981042789
Scg2,0.5039205220891149,0.16528682168755837,0.9857739113502277
Scg3,-0.24868168232004867,0.5033340838701696,0.9857739113502277
Scg5,-0.09553648347067448,0.8108258302511724,0.9957145576505264
Scgn,-0.8030549450521971,0.05863017387085179,0.951097323810929
Schip1,0.46841103456153177,0.23583945294950112,0.9857739113502277
Scin,0.25110734288135494,0.49237597695908997,0.9857739113502277
Sclt1,0.02027639896144949,0.9557896451452704,0.9974522354524169
Scly,-0.3101975412502147,0.40664734903916083,0.9857739113502277
Scmh1,-0.23750336837344754,0.5621949305955865,0.9878955165047228
Scml2,0.2676094292232692,0.5055665529588986,0.9857739113502277
Scml4,0.3432689265430169,0.41906860536387236,0.9857739113502277
Scn1a,-0.25425348523271085,0.4815061998979439,0.9857739113502277
Scn1b,-0.6655928547828553,0.10805219160140933,0.9828772960271867
Scn2b,-0.20850916298006483,0.5903544404424913,0.9899338981042789
Scn3a,-0.004922132564244656,0.9904652504725564,0.9994993364511346
Scn3b,0.43552457897909247,0.22100259218115498,0.9857739113502277
Scn4b,-0.4225694155957086,0.2970176881727471,0.9857739113502277
Scn5a,0.13905381450842327,0.6554753202510444,0.9899338981042789
Scn7a,0.1413695875960484,0.7299698115599201,0.9937730030473009
Scn8a,-0.6488754899059432,0.09193655122158888,0.9828772960271867
Scn9a,0.08968005234518103,0.8370990734348238,0.9957145576505264
Scnm1,-0.31277803327817716,0.38131152672502366,0.9857739113502277
Scnn1a,-0.8014772566018177,0.022658860095600922,0.8688673247417724
Scnn1g,0.4370357688207657,0.2600519957457195,0.9857739113502277
Sco1,-0.29142181306445714,0.44013053176344574,0.9857739113502277
Scoc,-0.10809266150569968,0.7720381156203433,0.9957145576505264
Scp2,-0.024545202499605973,0.9421372740737566,0.9974522354524169
Scp2-ps2,-0.22089017071775346,0.5518749717167982,0.9858081103517109
Scpep1,0.07389195827723054,0.8561697431676211,0.9957145576505264
Scrg1,0.3423019875837811,0.35009090457788256,0.9857739113502277
Scrib,-0.3013469886332031,0.46872640429041024,0.9857739113502277
Scrn1,-0.6282083651014327,0.10594502580604939,0.9828772960271867
Scrn2,-0.4169854024354058,0.2690733684987453,0.9857739113502277
Scrn3,-0.08250802634034257,0.8449358940962389,0.9957145576505264
Scrt1,-0.015981711252487638,0.9678748178574116,0.9986007639670322
Scrt2,-0.11805796887601888,0.7427584082452755,0.9943763054208891
Sctr,0.044798440735225736,0.8966646391530284,0.9957145576505264
Scube1,-0.49859765455228033,0.21953087931167234,0.9857739113502277
Scube2,-0.12483740690971463,0.800451760064939,0.9957145576505264
Scube3,-0.010633206291975776,0.9807968033215135,0.9994993364511346
Scx,0.049474242775253266,0.896586896137802,0.9957145576505264
Scyl1,-0.5540689223754215,0.1819737533295027,0.9857739113502277
Scyl2,-0.24086142054401236,0.5282761706750001,0.9857739113502277
Scyl3,-0.23175208303411474,0.5511803380172281,0.9858081103517109
Sdad1,-0.3552466926840164,0.3929248062044964,0.9857739113502277
Sdc1,0.07333859184912761,0.8595372939836669,0.9957145576505264
Sdc2,-0.22076517990455508,0.6045864230028772,0.9899338981042789
Sdc3,-0.5245826321775394,0.18217963027043504,0.9857739113502277
Sdc4,0.17072741951494763,0.6768767348313073,0.9900843878271318
Sdcbp,-0.5335893874334514,0.10627604095286215,0.9828772960271867
Sdcbp2,0.25468515811376286,0.5209957776550204,0.9857739113502277
Sdccag3,-0.07390648291001135,0.86731661738605,0.9957145576505264
Sdccag8,-0.21671280482738736,0.5868365840477043,0.9899338981042789
Sde2,-0.3316018623128648,0.41710182882342434,0.9857739113502277
Sdf2,0.19829851584334138,0.6041437810860703,0.9899338981042789
Sdf2l1,1.1533062221440946,0.005204045222155644,0.6615996559327926
Sdf4,-0.5335340195479491,0.15843744157253106,0.9857739113502277
Sdha,-0.2915867522591504,0.45462451557889094,0.9857739113502277
Sdhaf1,-0.5827494421718724,0.1143851055249163,0.9828772960271867
Sdhaf2,0.5031540921130149,0.2122338400195174,0.9857739113502277
Sdhaf3,-0.424699589410297,0.31029712394097286,0.9857739113502277
Sdhaf4,-0.5574893296959317,0.15784898749053708,0.9857739113502277
Sdhb,-0.2856027450138785,0.4659504053750412,0.9857739113502277
Sdhc,0.12194653944560183,0.7508115423066818,0.9949860574399649
Sdhd,-0.3979763393347745,0.31101085656918825,0.9857739113502277
Sdk1,-0.05182452876395782,0.9087005159283764,0.9959144202621035
Sdk2,-0.19599619919768485,0.6105877649703959,0.9899338981042789
Sdr39u1,-0.19384914783574803,0.6276022121600133,0.9899338981042789
Sdr42e1,-0.5521960490367169,0.13294081479058922,0.9857739113502277
Sebox,-0.4048448473785239,0.32909717636495694,0.9857739113502277
Sec1,-0.25899497617420997,0.4718768010310637,0.9857739113502277
Sec11a,-0.038264740885448116,0.9079852328727406,0.9959144202621035
Sec11c,-0.6223978570285165,0.06985986844852493,0.9785107381831241
