gene,timepoint,log2FC,p,padj
Nefl,1M,-0.24047377907743694,,
Nefm,1M,-0.3430568910436538,,
Negr1,1M,-0.6169300696100386,,
Neil1,1M,-0.6414887405143439,,
Neil2,1M,-0.6450991264876889,,
Nek1,1M,-0.720772567363575,,
Nek10,1M,-0.23529370497514535,,
Nek11,1M,-1.321754761594383,,
Nek2,1M,0.0357676168226968,,
Nek3,1M,-1.0037888595653888,,
Nek4,1M,-0.3172626994392189,,
Nek5,1M,0.4071521040189472,,
Nek6,1M,-0.2579650585319495,,
Nek7,1M,1.3723542470679604,,
Nek8,1M,0.14612120153511565,,
Nek9,1M,-0.2749066499870896,,
Nelfa,1M,-0.4366530934074575,,
Nelfb,1M,-0.41001858924077084,,
Nelfcd,1M,-0.2769182820160587,,
Nelfe,1M,-0.40835778424822333,,
Nell1,1M,-0.3144474440814715,,
Nell2,1M,-0.15636563030884254,,
Nemf,1M,-0.6979548539442746,,
Nenf,1M,-0.04880160262841393,,
Neo1,1M,-0.3629285773287254,,
Nes,1M,-0.2111108449121044,,
Net1,1M,-0.36036382231683994,,
Neto1,1M,-0.3804074617952047,,
Neto2,1M,-0.5144579149210511,,
Neu1,1M,-0.22463640240346372,,
Neu2,1M,0.14514070434933224,,
Neu3,1M,-0.41277189599206476,,
Neu4,1M,-0.002315690047219654,,
Neurl1a,1M,-0.20271364691870986,,
Neurl1b,1M,-0.19882370485948542,,
Neurl2,1M,-0.5901340750081259,,
Neurl3,1M,0.030858485312069917,,
Neurl4,1M,-0.22776094953634285,,
Neurod1,1M,-0.2787430032329734,,
Neurod2,1M,-0.43473660940880343,,
Neurod4,1M,-1.5110985298396131,,
Neurod6,1M,-0.5069963525464924,,
Neurog2,1M,-0.3725521159365073,,
Nexn,1M,-0.47405315004880055,,
Nf1,1M,-0.17705308894934113,,
Nf2,1M,-0.22957744975562733,,
Nfam1,1M,-0.3028439199379074,,
Nfasc,1M,-0.1778698061197055,,
Nfat5,1M,-0.34542848955780947,,
Nfatc1,1M,0.012293914175147691,,
Nfatc2,1M,-0.33108322452294203,,
Nfatc2ip,1M,-0.50508586064384,,
Nfatc3,1M,-0.19962716050841323,,
Nfatc4,1M,-0.9800813209667414,,
Nfe2l1,1M,-0.8338455177981423,,
Nfe2l2,1M,-0.38372806962959594,,
Nfe2l3,1M,0.0699700405061705,,
Nfia,1M,-0.462620519995685,,
Nfib,1M,-0.48616299992176515,,
Nfic,1M,-0.4275848755863443,,
Nfil3,1M,-0.23712450708684685,,
Nfix,1M,-0.2052563570728978,,
Nfkb1,1M,-0.3261841192788548,,
Nfkb2,1M,-0.386366673046056,,
Nfkbia,1M,0.3636043680028287,,
Nfkbib,1M,0.040377150741054635,,
Nfkbid,1M,0.01554782199977467,,
Nfkbie,1M,-0.03331657262860421,,
Nfkbil1,1M,-0.363770654625605,,
Nfkbiz,1M,-0.21950404430891712,,
Nfrkb,1M,-0.30141727727486156,,
Nfs1,1M,-0.11978402801869059,,
Nfu1,1M,-0.29326650069522486,,
Nfx1,1M,-0.44704058904792454,,
Nfxl1,1M,-0.4929713235611999,,
Nfya,1M,-0.0460634573320835,,
Nfyb,1M,-0.38686913221394903,,
Nfyc,1M,-0.30382071533840005,,
Ngb,1M,0.1051254337546288,,
Ngdn,1M,-0.18205050185658322,,
Ngef,1M,-0.20427363375310392,,
Ngf,1M,0.2121425029932098,,
Ngfr,1M,-0.18467873669053692,,
Ngfrap1,1M,-0.1830626698812594,,
Ngly1,1M,-0.4375489544809952,,
Ngrn,1M,-0.3314824128335587,,
Nhej1,1M,0.16491918785993143,,
Nhlh1,1M,-0.8895975246813661,,
Nhlh2,1M,-0.6743097730901084,,
Nhlrc1,1M,-0.3754399823886434,,
Nhlrc2,1M,-0.41975651280881277,,
Nhlrc3,1M,-0.4230241690237122,,
Nhlrc4,1M,0.9664797036380532,,
Nhp2,1M,-0.3138859284877711,,
Nhp2l1,1M,-0.20211783358856117,,
Nhs,1M,-0.7295287276609281,,
Nhsl1,1M,-0.12690250278594384,,
Nhsl2,1M,-0.0849180122128903,,
Nicn1,1M,-0.13709417891937292,,
Nid1,1M,-0.42813987049053104,,
Nid2,1M,-0.4262904681615476,,
Nif3l1,1M,-0.06926599676993028,,
Nifk,1M,-0.7330864711073701,,
Nim1k,1M,-0.11305439132377337,,
Nin,1M,-0.2188521075751666,,
Ninj1,1M,-0.003029244649424001,,
Ninj2,1M,0.1571489213072974,,
Ninl,1M,-0.030521234682200138,,
Nip7,1M,-0.2942859385832115,,
Nipa1,1M,-0.30648064538073605,,
Nipa2,1M,-0.30298589243053087,,
Nipal2,1M,-0.16088108946017776,,
Nipal3,1M,-0.1353964176009015,,
Nipal4,1M,-0.06373846992915588,,
Nipbl,1M,-0.25747848844592447,,
Nipsnap1,1M,-0.3691377888558218,,
Nipsnap3b,1M,-0.472672144093651,,
Nisch,1M,-0.44662987929169695,,
Nit1,1M,-0.22221041584120194,,
Nit2,1M,-0.16672695048469688,,
Nkain1,1M,-0.07296981818071657,,
Nkain2,1M,-0.32871864557824537,,
Nkain3,1M,0.8495133617468849,,
Nkain4,1M,0.006819850116867698,,
Nkap,1M,-0.4638242781097288,,
Nkapl,1M,-0.6657412531806073,,
Nkd1,1M,-0.2861195493025006,,
Nkd2,1M,0.04228007955657809,,
Nkiras1,1M,0.04259976673443333,,
Nkiras2,1M,0.048449455874545855,,
Nkpd1,1M,0.25928171843991255,,
Nkrf,1M,-0.1640457395830719,,
Nktr,1M,-0.22121942157964192,,
Nkx2-1,1M,-0.8435164295556343,,
Nkx2-2,1M,-0.7112574367186584,,
Nkx2-2os,1M,-0.2890171720673438,,
Nkx2-9,1M,-0.21487313634819483,,
Nkx3-1,1M,-2.1779838392447304,,
Nkx6-2,1M,-0.05597444346180058,,
Nle1,1M,-0.534244304873968,,
Nlgn1,1M,-0.22197522993501906,,
Nlgn2,1M,-0.425311272089262,,
Nlgn3,1M,-0.19136618642578007,,
Nlk,1M,-0.32824446493397375,,
Nln,1M,-0.5855005349849929,,
Nlrc3,1M,0.2304500200196573,,
Nlrc5,1M,0.03869871740460784,,
Nlrp1b,1M,-0.9151248642001821,,
Nlrp3,1M,-0.31584105059818945,,
Nlrp5-ps,1M,-0.37326000282002925,,
Nlrp6,1M,0.07932225150006289,,
Nlrx1,1M,-0.2516332592190311,,
Nmb,1M,-0.1568001231612035,,
Nmbr,1M,-0.05217240026587078,,
Nmd3,1M,-0.4619189873757463,,
Nme1,1M,-0.20462816044769205,,
Nme2,1M,-0.030554988169038566,,
Nme3,1M,-0.418089739060167,,
Nme4,1M,0.001962235724226602,,
Nme5,1M,0.0797131390676924,,
Nme6,1M,-0.3876309620595615,,
Nme7,1M,-0.6395567864077405,,
Nme9,1M,-1.2240357901936276,,
Nmi,1M,-0.35953242157988363,,
Nmnat1,1M,-0.4124697165433693,,
Nmnat2,1M,-0.22449146209713433,,
Nmnat3,1M,0.14296891998244465,,
Nmral1,1M,0.017090092544824742,,
Nmrk1,1M,-0.18561051306632947,,
Nmrk2,1M,0.06127812445913294,,
Nmt1,1M,-0.2942810591542493,,
Nmt2,1M,-0.3750187583900768,,
Nnat,1M,0.27565267335004684,,
Nnmt,1M,-0.19585240968136297,,
Nnt,1M,-0.5505663339309432,,
Noa1,1M,-0.369681201749092,,
Nob1,1M,-0.030479017079143134,,
Noc2l,1M,-0.2575064511642928,,
Noc3l,1M,-0.434597357873022,,
Noc4l,1M,-0.2614190944246353,,
Noct,1M,1.2343345526570655,,
Nod1,1M,0.25450208213904,,
Nod2,1M,0.5531750261807629,,
Nodal,1M,-0.7000077625373136,,
Nog,1M,-0.20685318931639696,,
Nol10,1M,-0.2783982525679356,,
Nol11,1M,-0.3692570617525721,,
Nol12,1M,-0.22297958464161027,,
Nol3,1M,-0.27574497920039853,,
Nol4,1M,-0.4019257185461669,,
Nol4l,1M,-0.2669109127904239,,
Nol6,1M,-0.3128381976840817,,
Nol7,1M,-0.5306201191753601,,
Nol8,1M,-0.43398039585217063,,
Nol9,1M,-0.3086427889718326,,
Nolc1,1M,-0.5235224122301343,,
Nom1,1M,-0.39753633980213543,,
Nomo1,1M,-0.24901630498700555,,
Nono,1M,-0.2738937305991378,,
Nop10,1M,-0.22272156961754952,,
Nop14,1M,-0.45799040863799867,,
Nop16,1M,-0.1919556936522202,,
Nop2,1M,-0.1343503831209958,,
Nop56,1M,-0.46544532127096083,,
Nop58,1M,-0.6177038882473802,,
Nop9,1M,-0.19336370390789615,,
Nos1,1M,-0.08426442297939474,,
Nos1ap,1M,-0.17423198796444872,,
Nos2,1M,0.1696682257117934,,
Nos3,1M,-0.24098454457097773,,
Nosip,1M,-0.0008195578938909875,,
Nostrin,1M,0.3443035113177615,,
Notch1,1M,-0.07748881262784302,,
Notch2,1M,-0.23953454968432197,,
Notch3,1M,-0.07144177482429015,,
Notch4,1M,-0.039594541882302714,,
Notum,1M,-0.823595837662384,,
Notumos,1M,-1.1360801290559523,,
Nov,1M,-0.33708956124328715,,
Nova1,1M,-0.2561699062448053,,
Nova2,1M,-0.2739174546047334,,
Noxo1,1M,-0.05093867831364918,,
Noxred1,1M,-0.738482024512872,,
Npas1,1M,-0.3610135100823708,,
Npas2,1M,-0.16817521816968473,,
Npas3,1M,-0.09000707685347109,,
Npas4,1M,0.10050794176785516,,
Npat,1M,-0.450752628518039,,
Npb,1M,-0.7030382726401068,,
Npbwr1,1M,-0.2825496249091346,,
Npc1,1M,-0.27140084475622395,,
Npc1l1,1M,-0.567454679111731,,
Npc2,1M,-0.16265094078150533,,
Npcd,1M,-0.22444523231689306,,
Npdc1,1M,-0.22021043610498126,,
Npepl1,1M,-0.0946122054702272,,
Npepps,1M,-0.49878444798832255,,
Npff,1M,-0.42585422429768904,,
Npffr1,1M,0.407472885649554,,
Nphp1,1M,-0.38549341348474364,,
Nphp3,1M,-0.2776764746558884,,
Nphp4,1M,-0.25871690265726066,,
Nphs1,1M,-0.07741949630695277,,
Nphs1os,1M,1.1113522629426074,,
Npl,1M,-0.38792178123378385,,
Nploc4,1M,-0.15923415479203307,,
Npm1,1M,-0.44624091767148855,,
Npm2,1M,-2.9285613794165304,,
Npm3,1M,0.06938191294500307,,
Npm3-ps1,1M,0.24472773739866582,,
Npnt,1M,-0.34345308054255064,,
Nppc,1M,0.013084422262746642,,
Npr1,1M,-0.40884881168758014,,
Npr2,1M,-0.37518348710622895,,
Npr3,1M,-0.46088724185486285,,
Nprl2,1M,-0.11227164446703064,,
Nprl3,1M,-0.0801807203277054,,
Npsr1,1M,1.148740965709472,,
Nptn,1M,-0.38028415058417053,,
Nptx1,1M,-0.23260909059455237,,
Nptx2,1M,0.39914032855859816,,
Nptxr,1M,-0.21812092216784507,,
Npw,1M,1.173998453277475,,
Npy,1M,-0.21804964120667236,,
Npy1r,1M,-0.22552754680898168,,
Npy2r,1M,-0.26735192286076703,,
Npy5r,1M,-0.3953783531024877,,
Nqo1,1M,-0.07236801875600118,,
Nqo2,1M,-0.4358168706975034,,
Nr1d1,1M,-0.3131988150098479,,
Nr1d2,1M,-0.21103860570664246,,
Nr1h2,1M,-0.31685171197186435,,
Nr1h3,1M,-0.08675978724958444,,
Nr1i3,1M,0.3027241956246547,,
Nr2c1,1M,-0.687736160257133,,
Nr2c2,1M,-0.3981286659683523,,
Nr2c2ap,1M,-0.19816676943580713,,
Nr2e1,1M,-0.07360121686556198,,
Nr2f1,1M,-0.0986037284779151,,
Nr2f2,1M,-0.4227238142020102,,
Nr2f6,1M,-0.005587584906598053,,
Nr3c1,1M,-0.5098347013134639,,
Nr3c2,1M,-0.47175028292141263,,
Nr4a1,1M,0.7922353759032408,,
Nr4a2,1M,0.12366265053736392,,
Nr4a3,1M,-0.8680561408661731,,
Nr6a1,1M,-0.6356613458191012,,
Nradd,1M,-0.477854932661268,,
Nrap,1M,-2.1224681830503584,,
Nrarp,1M,-0.09982339855984357,,
Nras,1M,0.8962388113345803,,
Nrbf2,1M,-0.17313053023755565,,
Nrbp1,1M,-0.1893248278476456,,
Nrbp2,1M,-0.37230898384751754,,
Nrcam,1M,-0.39527212183282856,,
Nrd1,1M,-0.3561643783795052,,
Nrde2,1M,-0.7909180782661531,,
Nrep,1M,-0.0326178753428632,,
Nrf1,1M,0.06903753639653232,,
Nrg1,1M,-0.21562411906251633,,
Nrg2,1M,-0.15829401324766845,,
Nrg3,1M,-0.45288379163971193,,
Nrg4,1M,1.3613522629426074,,
Nrgn,1M,-0.15134763432931564,,
Nrip1,1M,-0.3572808113353094,,
Nrip2,1M,-0.46660574432644353,,
Nrip3,1M,-0.2369696177657321,,
Nrl,1M,0.20951968450520386,,
Nrm,1M,0.09951610516878251,,
Nrn1,1M,-0.25026173940955765,,
Nrp1,1M,-0.3957148308987133,,
Nrp2,1M,-0.3796168616644984,,
Nrros,1M,0.05322998836803183,,
Nrsn1,1M,-0.28638058210976247,,
Nrsn2,1M,-0.1445955439354858,,
Nrtn,1M,0.4920854671422523,,
Nrxn1,1M,-0.2815113495204873,,
Nrxn2,1M,-0.03788646710606258,,
Nrxn3,1M,-0.3889117235432362,,
Nsa2,1M,-0.4366930229461854,,
Nsd1,1M,-0.2036035392831934,,
Nsdhl,1M,-0.4391323075064495,,
Nsf,1M,-0.32928990986216355,,
Nsfl1c,1M,-0.1186776963561389,,
Nsg1,1M,-0.026472400131567042,,
Nsg2,1M,-0.2739924163290972,,
Nsl1,1M,-0.7811116391401294,,
Nsmaf,1M,-0.22533862200483767,,
Nsmce1,1M,-0.1437995966030048,,
Nsmce2,1M,-0.24211762533043135,,
Nsmce4a,1M,-0.46197023120320324,,
Nsmf,1M,-0.17208872995438718,,
Nsun2,1M,-0.3514129967041377,,
Nsun3,1M,-0.5782489147402341,,
Nsun4,1M,-0.38873994105688237,,
Nsun5,1M,-0.2845989452407842,,
Nsun6,1M,-0.9281974156753794,,
Nsun7,1M,-0.6004023527697511,,
Nt5c,1M,-0.1355977313733554,,
Nt5c1a,1M,-0.07602929395156544,,
Nt5c2,1M,-0.5279748080519848,,
Nt5c3,1M,-0.48688656180298473,,
Nt5c3b,1M,-0.11124678582841696,,
Nt5dc1,1M,-0.1741385049885258,,
Nt5dc2,1M,0.23074664678288492,,
Nt5dc3,1M,-0.25613599732793624,,
Nt5e,1M,-0.26957378195347736,,
Nt5m,1M,-0.051538549891368746,,
Ntan1,1M,-0.31703209190824566,,
Ntf3,1M,-0.20768461506613356,,
Nthl1,1M,-0.1680766184268574,,
Ntm,1M,-0.3387043589952068,,
Ntmt1,1M,0.06872686398687478,,
Ntn1,1M,-0.35368895668808253,,
Ntn4,1M,-0.36556599336214823,,
Ntn5,1M,-0.2349729635042772,,
Ntng1,1M,-0.7326834120680203,,
Ntng2,1M,-0.3398321679066516,,
Ntpcr,1M,-0.4112317399326182,,
Ntrk2,1M,-0.19895495985319123,,
Ntrk3,1M,-0.3185902470914854,,
Nts,1M,-0.00254166240956355,,
Ntsr1,1M,-0.25305987134943475,,
Ntsr2,1M,-0.15693414579817322,,
Nuak1,1M,-0.12948847546914166,,
Nuak2,1M,0.536394206071404,,
Nub1,1M,-0.2660977773410149,,
Nubp1,1M,-0.347606768949527,,
Nubp2,1M,-0.20256459184058428,,
Nubpl,1M,-0.24156292053632278,,
Nucb1,1M,-0.13809370957050326,,
Nucb2,1M,-0.5526371217002719,,
Nucks1,1M,-0.40920487686352836,,
Nudc,1M,-0.015209919275511297,,
Nudcd1,1M,-0.3267812299606607,,
Nudcd2,1M,-0.3249323796667518,,
Nudcd3,1M,-0.5065516361855735,,
Nudt1,1M,-0.14135057127520145,,
Nudt10,1M,-0.6464015818826168,,
Nudt11,1M,-0.29603599498358335,,
Nudt12,1M,-0.47160294560769334,,
Nudt13,1M,-0.3991984001732325,,
Nudt14,1M,0.2945438243074241,,
Nudt15,1M,-0.9147871950185431,,
Nudt16,1M,-0.07574391764755095,,
Nudt16l1,1M,0.010294184327781508,,
Nudt17,1M,-0.012355900826094057,,
Nudt18,1M,-0.07657801229166417,,
Nudt19,1M,-0.24637653508103163,,
Nudt2,1M,-0.506997477066558,,
Nudt21,1M,-0.3092423413461951,,
Nudt22,1M,-0.09529364212546465,,
Nudt3,1M,-0.15678476218945114,,
Nudt4,1M,-0.38981807494976195,,
Nudt5,1M,-0.33209055246161157,,
Nudt6,1M,-0.13829701588616672,,
Nudt7,1M,-0.5191841086643203,,
Nudt8,1M,-0.45856827239804776,,
Nudt9,1M,-0.12608694224600647,,
Nuf2,1M,-0.3667780668169476,,
Nufip1,1M,-0.2635448991936453,,
Nufip2,1M,-0.10624379167009224,,
Numa1,1M,-0.30665237579555793,,
Numb,1M,0.02540373105470195,,
Numbl,1M,-0.14442267282896992,,
Nup107,1M,-0.7018552830537415,,
Nup133,1M,-0.3494155773713441,,
Nup153,1M,-0.317694507159473,,
Nup155,1M,-0.2200332436390955,,
Nup160,1M,-0.34780980561348684,,
Nup188,1M,-0.2920417133296205,,
Nup205,1M,-0.3141194050187579,,
Nup210,1M,-0.48126606405296,,
Nup210l,1M,-1.143072167671511,,
Nup214,1M,-0.3611014973509352,,
Nup35,1M,-0.29889345590718275,,
Nup37,1M,-0.2682784913069831,,
Nup43,1M,-0.7885682997379417,,
Nup50,1M,-0.3022489223750515,,
Nup54,1M,-0.4856255648783412,,
Nup85,1M,-0.46368723916938315,,
Nup88,1M,-0.3856751498954356,,
Nup93,1M,-0.39483510500278207,,
Nup98,1M,-0.14670659594930413,,
Nupl1,1M,-0.2781331097887598,,
Nupl2,1M,-0.41116747929016917,,
Nupr1,1M,-0.8302487857111931,,
Nupr1l,1M,-0.5186525757328679,,
Nus1,1M,-0.3098294089489446,,
Nusap1,1M,-1.0748020045968194,,
Nutf2,1M,-0.1162509344904219,,
Nutf2-ps1,1M,-0.27612939586035257,,
Nvl,1M,-0.48663072807443974,,
Nwd1,1M,-0.09193934372763302,,
Nwd2,1M,-0.2860082422006638,,
Nxf1,1M,-0.2875711968888428,,
Nxn,1M,-0.039681566133392465,,
Nxpe2,1M,0.2369655941662061,,
Nxpe3,1M,-0.08458871698495507,,
Nxpe4,1M,-0.4004874967329295,,
Nxph1,1M,-0.49679169636685927,,
Nxph2,1M,0.2767101744160776,,
Nxph3,1M,0.30488959223251655,,
Nxph4,1M,-0.028729732090223337,,
Nxt1,1M,0.09782785184687004,,
Nxt2,1M,-0.32875832822886153,,
Nyap1,1M,-0.0553203562142226,,
Nyap2,1M,-0.2724446156222182,,
Nynrin,1M,-0.19457942167127484,,
Nyx,1M,-0.027002133434126385,,
Oacyl,1M,-0.6015849974114067,,
Oaf,1M,-0.016939203719072538,,
Oard1,1M,-0.35859230948199183,,
Oas1a,1M,-0.1528586780205865,,
Oas1b,1M,0.6156766876675399,,
Oas1c,1M,-0.3902728315981765,,
Oas2,1M,-0.19435236026110392,,
Oasl2,1M,0.23020830741588405,,
Oat,1M,-0.2168579659483374,,
Oaz1,1M,-0.43598477289728166,,
Oaz1-ps,1M,0.06936711610133095,,
Oaz2,1M,-0.09432200717889572,,
Oaz2-ps,1M,-0.33918313727466476,,
Obfc1,1M,-0.4623367800624223,,
Obscn,1M,-0.0428688951677243,,
Obsl1,1M,-0.5625711874089685,,
Oca2,1M,0.32951011972880284,,
Ocel1,1M,-0.10426657728450195,,
Ociad1,1M,-0.2809126722984061,,
Ociad2,1M,0.1507071018392967,,
Ocln,1M,-0.23452113885898207,,
Ocrl,1M,-0.38553574307459293,,
Odc1,1M,-0.2728757138546367,,
Odf2,1M,-0.3957533034829108,,
Odf2l,1M,-0.6208505896545047,,
Odf3b,1M,-0.3098724241339168,,
Odf3l2,1M,-0.04766617845353904,,
Ofd1,1M,-0.8420241381966598,,
Ogdh,1M,-0.20502481915916348,,
Ogdhl,1M,-0.13220964156003667,,
Ogfod1,1M,-0.2777635778075833,,
Ogfod2,1M,0.11773574451279067,,
Ogfod3,1M,0.2310936410585187,,
Ogfr,1M,-0.04400187736797179,,
Ogfrl1,1M,-0.422906190889325,,
Ogg1,1M,0.39887441989468275,,
Ogn,1M,-1.119203581519046,,
Ogt,1M,-0.3896967848146762,,
Oip5,1M,-0.3910091654666519,,
Ola1,1M,-0.2612574149756348,,
Olfm1,1M,-0.40197115168349384,,
Olfm2,1M,0.09301388834238544,,
Olfm3,1M,-0.355987516293804,,
Olfm4,1M,-0.3785524090541994,,
Olfml1,1M,-0.3390017942872108,,
Olfml2a,1M,-0.5913893386020304,,
Olfml2b,1M,-0.09547158765511021,,
Olfml3,1M,-0.643497368554157,,
Olfr1344,1M,-0.5454376092097752,,
Olfr1349,1M,-1.0,,
Olfr1372-ps1,1M,-0.2197732466951896,,
Olfr287,1M,-0.04988735508736042,,
Olfr288,1M,0.396240625180289,,
Olfr316,1M,0.15206494267099657,,
Olfr5,1M,-0.6961587113893799,,
Olfr550,1M,1.59992423828609,,
Olfr558,1M,0.5804820237218409,,
Olig1,1M,-0.1375636634248778,,
Olig2,1M,-0.17656098978253176,,
Oma1,1M,-0.28229528163691153,,
Omg,1M,-0.3874976695630554,,
Omp,1M,-0.35663328452916865,,
Onecut1,1M,-0.45236602295060635,,
Onecut2,1M,-0.21755665894668574,,
Opa1,1M,-0.40551093883270894,,
Opa3,1M,-0.029757010511419324,,
Opalin,1M,-0.4049793848844221,,
Opcml,1M,-0.5100610188192469,,
Ophn1,1M,-0.4691883839258981,,
Oplah,1M,-0.1560805765618678,,
Opn1mw,1M,0.023277351097870547,,
Opn3,1M,-0.2060129058056992,,
Oprd1,1M,-0.22959116267136892,,
Oprk1,1M,-0.2997496617768274,,
Oprl1,1M,-0.08519072516519799,,
Oprm1,1M,0.11481364418337225,,
Optc,1M,0.817245918041245,,
Optn,1M,-0.34945682213863627,,
Orai1,1M,0.13531651862255867,,
Orai2,1M,-0.2505969145818874,,
Orai3,1M,-1.3112839434785055,,
Oraov1,1M,-0.07852809317211218,,
Orc2,1M,-0.3855627180505081,,
Orc3,1M,-0.520797636669867,,
Orc4,1M,-0.49525938153853666,,
Orc5,1M,-0.30204370234183564,,
Orc6,1M,-0.19165473052296988,,
Ormdl1,1M,-0.30304736915814257,,
Ormdl2,1M,-0.34334195660855027,,
Ormdl3,1M,-0.13774891374496434,,
Os9,1M,-0.12388323991285688,,
Osbp,1M,-0.34843892860993897,,
Osbp2,1M,-0.27611430556284766,,
Osbpl10,1M,-0.23173926982731352,,
Osbpl11,1M,0.0024916609360587927,,
Osbpl1a,1M,-0.18521468116644257,,
Osbpl2,1M,-0.23372253080241023,,
Osbpl3,1M,-0.07652703584814624,,
Osbpl5,1M,-0.30103035439397274,,
Osbpl6,1M,-0.3554280114958228,,
Osbpl7,1M,-0.3230681061649445,,
Osbpl8,1M,-0.44797582888479326,,
Osbpl9,1M,-0.26276453925317256,,
Oscar,1M,-0.35288265089310666,,
Oscp1,1M,-0.377155960755335,,
Oser1,1M,0.2402549378658101,,
Osgep,1M,-0.3444279526640077,,
Osgepl1,1M,-0.0495953858282121,,
Osgin1,1M,-0.015596366694101249,,
Osgin2,1M,-0.5316598607295653,,
Osmr,1M,-0.37832636475538095,,
Osr1,1M,-0.7536018460122662,,
Ost4,1M,0.07347570977758267,,
Ostc,1M,-0.2506315481380934,,
Ostf1,1M,-0.1982289285532559,,
Ostm1,1M,-0.34760762635867337,,
Otof,1M,-0.1961736389200439,,
Otogl,1M,-0.47444911169527515,,
Otos,1M,-0.5991908319524883,,
Otub1,1M,-0.141029063212887,,
Otub2,1M,-0.21619514858896594,,
Otud1,1M,-0.20081494708129544,,
Otud3,1M,-0.1960828554960763,,
Otud4,1M,-0.254099749721135,,
Otud5,1M,-0.1991820035489642,,
Otud6b,1M,-0.21822925954129246,,
Otud7a,1M,-0.15742583050572279,,
Otud7b,1M,-0.020946032042299834,,
Otulin,1M,-0.2657144988146065,,
Otx1,1M,0.09739512309193366,,
Otx2,1M,0.9544231844425513,,
Ovca2,1M,-0.7212060010128747,,
Ovgp1,1M,-0.17322774383527229,,
Ovol2,1M,0.04222323551085072,,
Oxa1l,1M,-0.2779229567011008,,
Oxct1,1M,-0.40616624348204766,,
Oxgr1,1M,0.6650374992788439,,
Oxld1,1M,0.05262387765460108,,
Oxnad1,1M,-0.18416167602136557,,
Oxr1,1M,-0.5300241061907869,,
Oxsm,1M,-0.6719915362086546,,
Oxsr1,1M,-0.257780450788049,,
Oxtr,1M,-0.04147900071779986,,
P2rx1,1M,-1.1704560099934365,,
P2rx3,1M,-1.3761785896004253,,
P2rx4,1M,-0.09332714467416814,,
P2rx5,1M,0.034703143559795535,,
P2rx6,1M,-0.347103153679325,,
P2rx7,1M,-0.6993570875576953,,
P2ry1,1M,-0.3401172857778283,,
P2ry12,1M,-0.262648016981208,,
P2ry13,1M,-0.6173865641419605,,
P2ry14,1M,-0.1081299389752175,,
P2ry2,1M,-0.3239346427266243,,
P2ry6,1M,0.3825160739031661,,
P3h1,1M,-0.4155346610800983,,
P3h2,1M,-0.4786475590035719,,
P3h3,1M,-0.33208478816158404,,
P3h4,1M,-0.05960065398748782,,
P4ha1,1M,-0.08136522838153937,,
P4ha2,1M,-0.2998882326843759,,
P4ha3,1M,-0.09118486041543772,,
P4hb,1M,-0.2025368565976322,,
P4htm,1M,-0.1878783141351068,,
Pa2g4,1M,-0.30234631700421133,,
Pabpc1,1M,-0.24758608756496692,,
Pabpc1l,1M,0.45271936274856284,,
Pabpc1l2a-ps,1M,-0.4863864682492993,,
Pabpc1l2b-ps,1M,-0.3828115397828853,,
Pabpc4,1M,-0.2522439800079024,,
Pabpc5,1M,-1.497678652939591,,
Pabpn1,1M,-0.47577353056291294,,
Pacrg,1M,-0.3612304454344404,,
Pacrgl,1M,-0.4433243911500613,,
Pacs1,1M,-0.21497003007702453,,
Pacs2,1M,-0.11475167829278554,,
Pacsin1,1M,-0.28612820405859907,,
Pacsin2,1M,-0.3323700436991768,,
Pacsin3,1M,-0.05084868042117385,,
Padi2,1M,-0.21984196359235497,,
Paf1,1M,-0.27762414207613517,,
Pafah1b1,1M,-0.4642895126503159,,
Pafah1b2,1M,-0.3191005448171538,,
Pafah1b3,1M,-0.2603326696272905,,
Pafah2,1M,-0.37056677146868733,,
Pag1,1M,-0.1386427117925404,,
Pagr1a,1M,-1.3672832549573979,,
Paics,1M,-0.18608445356904824,,
Paip1,1M,-0.5369962742548591,,
Paip2,1M,0.1150668044911125,,
Paip2b,1M,-0.2195479686688806,,
Pak1,1M,-0.3112553693144555,,
Pak1ip1,1M,-0.3269921262961848,,
Pak2,1M,-0.4382788601014749,,
Pak3,1M,-0.40194953740340367,,
Pak4,1M,-0.012930745100018015,,
Pak6,1M,-0.21756063884765275,,
Pak7,1M,-0.5785738175405317,,
Pakap,1M,0.050457241198900604,,
Palb2,1M,0.04443374720610738,,
Pald1,1M,-0.26184618747016764,,
Palld,1M,-0.43823068881361404,,
Palm,1M,-0.15523133933616862,,
Palm2,1M,-0.5482837795790338,,
Palm3,1M,-0.06221350678061022,,
Palmd,1M,-0.43619556089407396,,
Pam,1M,-0.23273637411143788,,
Pam16,1M,-0.3147435617762513,,
Pamr1,1M,-0.31494375610059944,,
Pan2,1M,-0.37695652243387023,,
Pan3,1M,-0.24278404100609308,,
Panct2,1M,-0.6837406925427212,,
Pank1,1M,-0.23426790801609343,,
Pank2,1M,-0.9695473730162103,,
Pank3,1M,-0.32141834524220414,,
Pank4,1M,-0.33740000719905083,,
Pantr1,1M,-0.350285389820133,,
Pantr2,1M,-0.8327945258517531,,
Panx1,1M,-0.3314028775808229,,
Panx2,1M,-0.22410108191984968,,
Paox,1M,-0.7609767143322488,,
Papd4,1M,-0.45339698215367275,,
Papd5,1M,-0.23783377070547473,,
Papd7,1M,-0.06778709737162103,,
Papl,1M,-0.66847448267215,,
